products	reactants	set
CN1CCC[C@H]1C1=C[N+](=CC=C1)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C([O-])=O	CN1CCC[C@@]1([H])C2=CC=CN=C2	train
CN1CCCC1C2=CC=C[N+](=C2)C3C(C(C(C(C(=O)O)O3)O)O)O	CN1CCC[C@@]1([H])C2=CC=CN=C2	train
C[N+]1=CCCC1C2=CC=CN=C2	CN1CCC[C@@]1([H])C2=CC=CN=C2	train
C1=CN=CC(=C1)C2CCCN2	CN1CCC[C@@]1([H])C2=CC=CN=C2	train
CN1C2=CC(=CN=C2NC1=N)C3=CC=C(C=C3)OC4C(C(C(C(C(=O)O)O4)O)O)O	CN1C2=CC(=CN=C2NC1=N)C3=CC=C(C=C3)O	train
CC1=NC(=C(C(=C1C(=O)O)C2=CC(=CC=C2)N(=O)=O)C(=O)OC)C	CC1=NC(=C(C(=C1C(=O)OC)C2=CC(=CC=C2)N(=O)=O)C(=O)OC/C(/[H])=C(\[H])/C3=CC=CC=C3)C	train
CC(CC1=CC=C(C=C1)O)NC	C[C@]([H])(CC1=CC=C(C=C1)OC)NC	train
CC1=NC(=C(C)C(=C1)OCC(F)(F)F)CS(=O)(=O)C2=NC3=C(C=CC=C3)N2	CC1=NC(=C(C)C(=C1)OCC(F)(F)F)C[S@@](=O)C2=NC3=C(C=CC=C3)N2	train
CC1=NC(=C(C)C(=C1)OCC(F)(F)F)CS(=O)C2=NC3=C(C(=CC=C3)O)N2	CC1=NC(=C(C)C(=C1)OCC(F)(F)F)C[S@@](=O)C2=NC3=C(C=CC=C3)N2	train
C(C1=C(C(=CC(=C1Cl)O)OC2C(C(C(C(C(=O)O)O2)O)O)O)Cl)C(=NC(=N)N)O	C(C1=C(C(=CC(=C1Cl)O)O)Cl)C(=NC(=N)N)O	train
CCCCCCCSCC(C(=NCC(=O)O)O)N=C(CCC(C(=O)O)N)O	CCCCCCCI	train
COC1=CC(=CC=C1C=C2CCCN=C2C3=CN=CC=C3)O	COC1=CC=C(/C(/[H])=C/2\CCCN=C2C3=CN=CC=C3)C(=C1)OC	train
COC1=CC=C(C=C2CCCN=C2C3=CN=CC=C3)C(=C1)O	COC1=CC=C(/C(/[H])=C/2\CCCN=C2C3=CN=CC=C3)C(=C1)OC	train
C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O)O)O2)OC4C(C(C(C(C(=O)O)O4)O)O)O)O	C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O)O)O2)O)O	train
C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O)OC4C(C(C(C(C(=O)O)O4)O)O)O)O2)O)O	C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O)O)O2)O)O	train
C#CC1=CC(=CC=C1OS(=O)(=O)O)NC2=C3C=C(C(=CC3=NC=N2)OCCOC)OCCOC	C#CC1=CC(=CC=C1O)NC2=C3C=C(C(=CC3=NC=N2)OCCOC)OCCOC	train
COC1=CC(=C2C(=C1)OC=C(C3=CC=C(C=C3)O)C2=O)OC4C(C(C(C(C(=O)O)O4)O)O)O	COC1=CC2=C(C(=C1)O)C(=O)C(=CO2)C3=CC=C(C=C3)O	train
COC1=C(C=C(C=C1)C2=C(C(=O)C3=CC=C(C=C3O2)O)OC4C(C(C(C(C(=O)O)O4)O)O)O)OC	COC1=C(C=C(C=C1)C2=C(C(=O)C3=CC=C(C=C3O2)O)O)OC	train
COC1=C(C=C(C=C1)C2=C(C(=O)C3=CC=C(C=C3O2)OC4C(C(C(C(C(=O)O)O4)O)O)O)O)OC	COC1=C(C=C(C=C1)C2=C(C(=O)C3=CC=C(C=C3O2)O)O)OC	train
CC12CCC(C1)C(C)(COC3C(C(C(C(C(=O)O)O3)O)O)O)C2=O	CC12CCC(C1)C(C)(CO)C2=O	train
C1=C(C=C(CN)C(=C1)O)OC(F)(F)F	COC1=CC=C(C=C1CN)OC(F)(F)F	train
CC(C1=CC2=CC=C(C=C2C=C1)OC)C(=O)OC3C(C(C(C(C(=O)O)O3)O)O)O	C[C@@]([H])(C1=CC2=CC=C(C=C2C=C1)OC)C(=O)O	train
CC(C1=CC2=CC=C(C=C2C=C1)O)C(=O)O	C[C@@]([H])(C1=CC2=CC=C(C=C2C=C1)OC)C(=O)O	train
C1CC2C(CC1C3CO3)O2	C=CC1CCC2C(C1)O2	train
CC(CCCN)NC1=CC=NC2=CC(=CC=C12)Cl	CCNCCC[C@@]([H])(C)NC1=CC=NC2=CC(=CC=C12)Cl	train
CCCOC1=CC=C(C=C1)OC2C(C(C(C(C(=O)O)O2)O)O)O	CCCOC1=CC=C(C=C1)O	train
CCN(CC)CC#CCO	CCN(CC)CC#CCOC(=O)[C@@](C1=CC=CC=C1)(C2CCCCC2)O	train
CCNCC#CCOC(=O)C(C1=CC=CC=C1)(C2CCCCC2)O	CCN(CC)CC#CCOC(=O)[C@@](C1=CC=CC=C1)(C2CCCCC2)O	train
C1=CC=C(C=C1)C(C2CCCCC2)(C(=O)O)O	CCN(CC)CC#CCOC(=O)[C@@](C1=CC=CC=C1)(C2CCCCC2)O	train
CC12CCC3C4=CC=C(C(=C4CCC3C2CCC1=O)OC)O	C[C@@]12CC[C@]3([H])C4=CC=C(C(=C4CC[C@@]3([H])[C@]2([H])CCC1=O)O)O	train
CC12CCC3C4=CC=C(C(=C4CCC3C2CCC1=O)OC5C(C(C(C(C(=O)O)O5)O)O)O)O	C[C@@]12CC[C@]3([H])C4=CC=C(C(=C4CC[C@@]3([H])[C@]2([H])CCC1=O)O)O	train
CN(C)C1=CNN(C2=CC=CC=C2)C1=O	CN(C)C1=CN(C)N(C2=CC=CC=C2)C1=O	train
CNC1=CN(C)N(C2=CC=CC=C2)C1=O	CN(C)C1=CN(C)N(C2=CC=CC=C2)C1=O	train
C1=CC(=CC=C1C2=C(C(=O)C3=CC=C(C=C3O2)O)O)OC4C(C(C(C(C(=O)O)O4)O)O)O	C1=CC(=CC=C1C2=C(C(=O)C3=CC=C(C=C3O2)O)O)O	train
NCCO\N=C(/CCCC(O)=O)C1=CC=C(C=C1)C(F)(F)F	COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F	train
C(CCO)CC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F	COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F	train
CCCSCC(C(=NCC(=O)O)O)N=C(CCC(C(=O)O)N)O	CCCI	train
C1=CC(=CC(=C1)CC2CCC(=O)O2)OC3C(C(C(C(C(=O)O)O3)O)O)O	C1=CC(=CC(=C1)CC2CCC(=O)O2)O	train
C1=C(C=CC(=C1)S(=O)(=O)C2=CC=C(C=C2)N(=O)SCC(C(=NCC(=O)O)O)N=C(CCC(C(=O)O)N)O)N	C1=C(C=CC(=C1)S(=O)(=O)C2=CC=C(C=C2)N=O)N	train
CC1(COC2(C3=C(C=CC=C3)Cl)C4=C(C=CC(=C4)Cl)N=C(CN12)O)O	C[C@]1([H])CO[C@@]2(C3=C(C=CC=C3)Cl)C4=C(C=CC(=C4)Cl)N=C(CN12)O	train
CC1(C2=CC(CCC2)OC3C(C(C(C(C(=O)O)O3)O)O)O)C(=NC(=O)N(C)C1=O)O	CC1(C2=CC(CCC2)O)C(=NC(=O)N(C)C1=O)O	train
CC(C1=CC2=C(C=CC=C2)S1)N(C(=N)O)OC3C(C(C(C(C(=O)O)O3)O)O)O	C[C@@]([H])(C1=CC2=C(C=CC=C2)S1)N(C(=N)O)O	train
CC(NC(O)=N)C1=CC2=CC=CC=C2S1	C[C@@]([H])(C1=CC2=C(C=CC=C2)S1)N(C(=N)O)O	train
CC(C1=CC2=C(C=C(C=C2)O)S1)N(C(=N)O)O	C[C@@]([H])(C1=CC2=C(C=CC=C2)S1)N(C(=N)O)O	train
CC(C1=CC2=C(C=CC=C2)S1=O)N(C(=N)O)O	C[C@@]([H])(C1=CC2=C(C=CC=C2)S1)N(C(=N)O)O	train
CCN(CC)CC#CC(C)(C)OC(=O)C(C1=CC=CC=C1)(C2CCC(CC2)O)O	CCN(CC)CC#CC(C)(C)OC(=O)[C@@](C1=CC=CC=C1)(C2CCCCC2)O	train
CCNCC#CC(C)(C)OC(=O)C(C1=CC=CC=C1)(C2CCCCC2)O	CCN(CC)CC#CC(C)(C)OC(=O)[C@@](C1=CC=CC=C1)(C2CCCCC2)O	train
CC(C)C1=C(C=CC(CC(CC(=O)O)O)O)C(=C(CO)C(=N1)C(C)C)C2=CC=C(C=C2)F	CC(C)C1=C(/C(/[H])=C(\[H])/[C@]([H])(C[C@]([H])(CC(=O)O)O)O)C(=C(COC)C(=N1)C(C)C)C2=CC=C(C=C2)F	train
CC(C)C1=C(C=CC(CC(CC(=O)O)O)O)C(=C(COC)C(=N1)C(C)CO)C2=CC=C(C=C2)F	CC(C)C1=C(/C(/[H])=C(\[H])/[C@]([H])(C[C@]([H])(CC(=O)O)O)O)C(=C(COC)C(=N1)C(C)C)C2=CC=C(C=C2)F	train
CC(C1=CC2=C(N3C(=NN=C3CN=C2C4=C(C=CC=C4)Cl)C)S1)O	CCC1=CC2=C(N3C(=NN=C3CN=C2C4=C(C=CC=C4)Cl)C)S1	train
CCC1=CC2=C(N3C(=NN=C3C(N=C2C4=C(C=CC=C4)Cl)O)C)S1	CCC1=CC2=C(N3C(=NN=C3CN=C2C4=C(C=CC=C4)Cl)C)S1	train
C1=CC2=C(C=C1O)OC(=O)C=C2C(F)(F)F	COC1=CC2=C(C=C1)C(=CC(=O)O2)C(F)(F)F	train
CNNN=C1C(=NC=N1)C(=O)N	CN(C)N/N=C\1/C(=NC=N1)C(=O)N	train
CC1=C2C=CC3=C(C=CC(=C3O)O)C2=NC4=C1C=CC=C4	CC1=C2C=CC3=C(C=CC=C3)C2=NC4=C1C=CC=C4	train
CC1=C2C=CC=CC2=NC3=C4C=CC=CC4=C(C(=C13)O)O	CC1=C2C=CC3=C(C=CC=C3)C2=NC4=C1C=CC=C4	train
C1=CC2=C(C=C1)C3=NC4=C(C=CC=C4)C(=C3C=C2)CO	CC1=C2C=CC3=C(C=CC=C3)C2=NC4=C1C=CC=C4	train
CC1=C2C(=NC3=C4C=CC=CC4=CC=C13)C=CC(C2O)O	CC1=C2C=CC3=C(C=CC=C3)C2=NC4=C1C=CC=C4	train
C1=CC=C(C=C1)C(=O)OC2C(C(C(C(C(=O)O)O2)O)O)O	C1=CC=C(C=C1)C(=O)O	train
CCN=NO	CCN(CC)N=O	train
COC1=CC=C(C=C1)C2=COC3=CC(=CC=C3C2=O)OC4C(C(C(C(C(=O)O)O4)O)O)O	COC1=CC=C(C=C1)C2=COC3=CC(=CC=C3C2=O)O	train
C1=CC(=CC=C1C2=COC3=CC(=CC=C3C2=O)O)O	COC1=CC=C(C=C1)C2=COC3=CC(=CC=C3C2=O)O	train
CCNCC(=NC1=C(C)C(=CC=C1C)O)O	CCN(CC)CC(=NC1=C(C)C(=CC=C1C)O)O	train
C1=CC(=C(C=C1)O)C2=C(C(=O)C3=C(C=C(C=C3O)O)O2)OC4C(C(C(C(C(=O)O)O4)O)O)O	C1=CC(=C(C=C1)O)C2=C(C(=O)C3=C(C=C(C=C3O)O)O2)O	train
CC=CCC(C)C(=O)C1C(=NC(C(C)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=NC(C)C(=NC(C)C(=O)N(C)C(CC(C)CO)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C)O)O)O)O	C/C(/[H])=C(\[H])/C[C@@]([H])(C)C(=O)[C@@]1([H])C(=N[C@@]([H])(C(C)C)C(=O)N(C)CC(=O)N(C)[C@@]([H])(CC(C)C)C(=N[C@@]([H])(C(C)C)C(=O)N(C)[C@@]([H])(CC(C)C)C(=N[C@@]([H])(C)C(=N[C@]([H])(C)C(=O)N(C)[C@@]([H])(CC(C)C)C(=O)N(C)[C@@]([H])(CC(C)C)C(=O)N(C)[C@@]([H])(C(C)C)C(=O)N1C)O)O)O)O	train
C1=CC(=C(C=C1)SCC(C(=NCC(=O)O)O)N=C(CCC(C(=O)O)N)O)CBr	C1=CC(=C(C=C1)I)CBr	train
O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC2OC2C=C1	C1=CC=C(C=C1)C2(C3=CC=CC=C3)C(=NC(=N2)O)O	train
C1=CC=C(C=C1)C2(C3=CC=CC(=C3)O)C(=NC(=N2)O)O	C1=CC=C(C=C1)C2(C3=CC=CC=C3)C(=NC(=N2)O)O	train
C1=CC=C(C=C1)C2(C3=CC=CC=C3)C(=O)N(C4C(C(C(C(C(=O)O)O4)O)O)O)C(=N2)O	C1=CC=C(C=C1)C2(C3=CC=CC=C3)C(=NC(=N2)O)O	train
C1=CC=C(C=C1)C2(C3=CC=C(C=C3)O)C(=NC(=N2)O)O	C1=CC=C(C=C1)C2(C3=CC=CC=C3)C(=NC(=N2)O)O	train
C1=CC=C(C=C1)C2(C3=CC(C(C=C3)O)O)C(=NC(=N2)O)O	C1=CC=C(C=C1)C2(C3=CC=CC=C3)C(=NC(=N2)O)O	train
CCNCCCC(C)N=C1C2=CC=C(C=C2NC3=CC=C(C=C31)OC)Cl	CCN(CC)CCC[C@@]([H])(C)N=C1C2=CC=C(C=C2NC3=CC=C(C=C31)OC)Cl	train
COC1=CC=C2C(=C1)C(=N)C3=CC=C(C=C3N2)Cl	CCN(CC)CCC[C@@]([H])(C)N=C1C2=CC=C(C=C2NC3=CC=C(C=C31)OC)Cl	train
CCN(CC)CCCC(C)N=C1C2=CC=C(C=C2NC3=CC=C(C=C31)O)Cl	CCN(CC)CCC[C@@]([H])(C)N=C1C2=CC=C(C=C2NC3=CC=C(C=C31)OC)Cl	train
CN1C=C(C(=O)C2=CC=C(C=C21)F)S(=O)(=O)C	CN1C=C(C(=O)C2=CC=C(C=C21)F)S(=O)C	train
CC1(C)CC2=C(C3=CC=C(C=C3)O)C(=C(CC(=O)OC4C(C(C(C(C(=O)O)O4)O)O)O)N2C1)C5=CC=C(C=C5)Cl	CC1(C)CC2=C(C3=CC=C(C=C3)O)C(=C(CC(=O)O)N2C1)C4=CC=C(C=C4)Cl	train
COC1=CC=C(C=C1)C2=C(C(=O)C3=CC(=CC=C3O2)OC)OC4C(C(C(C(C(=O)O)O4)O)O)O	COC1=CC=C(C=C1)C2=C(C(=O)C3=CC(=CC=C3O2)OC)O	train
CC(C)(C1=CC=CC=C1)OOSCC(C(=NCC(=O)O)O)N=C(CCC(C(=O)O)N)O	CC(C)(C1=CC=CC=C1)OO	train
CC(C)(C)C1=CC=C(C=C1)OC2C(C(C(C(C(=O)O)O2)O)O)O	CC(C)(C)C1=CC=C(C=C1)O	train
CCCCOC1C(C(C(C(C(=O)O)O1)O)O)O	CCCCO	train
CCS(=O)(=O)C1=C(N)N(C2=C(C=C(C=C2Cl)C(F)(F)F)Cl)N=C1C#N	CCS(=O)C1=C(N)N(C2=C(C=C(C=C2Cl)C(F)(F)F)Cl)N=C1C#N	train
C1=CC=C(C=C1)O	C1=CC=CC=C1	train
