index,parent_smiles,parent_name,child_name,child_smiles,sampled_molecules,log_lhs
0,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,Fingolimod,"['M1', 'phosphate']","['NC(CO)(CO)CCc1ccc(CCCCCCCC(=O)O)cc1', 'CCCCCCCCc1ccc(CCC(N)(CO)COP(=O)(O)O)cc1']","['CC(O)CCCCCCc1ccc(CCC(N)(CO)CO)cc1', 'NC(CO)(CO)CCc1ccc(CCCCCCCO)cc1', 'CCCCCCCCc1ccc(CCC(N)(CO)COC2OC(C(=O)O)C(O)C(O)C2O)cc1', 'CCCCCCCCCc1ccc(CCC(N)(CO)COC2OC(C(=O)O)C(O)C(O)C2O)cc1', 'CCC(O)CCCCCc1ccc(CCC(N)(CO)CO)cc1', 'CCCCCCCCCc1ccc(C(O)CC(N)(CO)CO)cc1', 'CCCCCCCC(O)c1ccc(CCC(N)(CO)CO)cc1', 'CCCCCCCCc1ccc(C(O)CC(N)(CO)CO)cc1', 'NC(CO)(CO)CCc1ccc(CCCCCCCCO)cc1', 'CCCCCCCCCc1ccc(CCC(N)(CO)CO)cc1', 'CCCCCCCCCc1ccc(CCC(N)(CO)C(=O)O)cc1', 'CCCC(O)CCCc1ccc(CCC(N)(CO)CO)cc1', 'NC(CO)CCc1ccc(CCCCCCCCO)cc1', 'CCCCCCCCc1ccc(CCC(N)(CO)C(=O)O)cc1', 'CC(O)CCCCCCCc1ccc(CCC(N)(CO)CO)cc1', 'NC(CO)CCc1ccc(CCCCCCCO)cc1', 'NC(CO)(CO)CCc1ccc(C(O)CCCCCCCO)cc1']","[-1.8741811514, -2.1948544979, -2.51978755, -2.8266055584, -3.2942256927, -3.2959837914, -3.329179287, -3.3618712425, -3.3650336266, -3.6612579823, -3.8705704212, -4.0844888687, -4.1198105812, -4.1230778694, -4.1621661186, -4.4600071907, -4.4733686447]"
0,CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,Fluticasone Propionate,['M1'],['CCC(=O)OC1(C(=O)O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C'],"['CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)SCF', 'CC1CC2C3CC(O)(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)SCF', 'CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)SCF', 'CC1CC2C3CC(F)(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)SCF', 'CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)C(O)O)C(=O)SCF', 'CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)S', 'CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)S', 'CC(O)C(=O)OC1(C(=O)SCF)C(C)CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C', 'CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(O)(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C', 'CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(=O)CC2(C)C1(O)C(=O)SCF', 'CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)SCF)C(=O)SCF', 'CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(=O)CC2(C)C1(O)C(=O)SCF', 'CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)C(O)O)C(=O)SCF', 'CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)SCF', 'CC(C)C(=O)OC1(C(=O)SCF)C(C)CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C', 'CC(O)C(=O)OC1(C(=O)SCF)C(C)CC2C3CC(O)(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C']","[-1.5942454338, -1.8850086927, -2.0340497494, -2.2595348358, -3.9353635311, -4.1420602798, -4.2354164124, -4.3059606552, -4.5349040031, -4.6972155571, -4.7429890633, -4.7501349449, -4.8406162262, -4.9802618027, -5.2639460564, -5.5946087837]"
0,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,Budesonide,"['M-IV', 'M-VI', 'M-II/M-III', 'M-VII', 'M-VIII', 'M-I']","['CCC(O)C1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1', 'CCCC1OC2CC3C4C=CC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1', 'CCCC1OC2CC3C4CC(O)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1', 'CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(=O)CC3(C)C2(C(=O)CO)O1', 'CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(O)CO)O1', 'CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CC(O)C2(O)C(=O)CO']","['CCCC(=O)OC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C(=O)CO', 'CCCC(=O)OC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO', 'CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(=O)CC3(C)C2(C(=O)CO)O1', 'CCCC1OC2CC3C4CC(O)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1', 'CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(O)CO)O1', 'CCCC(=O)OC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C', 'CCCC(=O)OC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC2(C)C1(O)C(=O)CO', 'CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(O)C1O', 'CCCC1OC2CC3C4C(O)CC5(C)C=CC(=O)C=CC5C4C(O)CC3(C)C2(C(=O)CO)O1', 'CCCC(=O)C1(O)CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C', 'CCCC(=O)OC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC12C(=O)CO', 'CCCC1OC2CC3C4CC(O)C5=CC(=O)C=CC5(C)C4C(=O)CC3(C)C2(C(=O)CO)O1', 'CCCC1=C2CCC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1', 'CCCC1OC2C(O)CC3(C)C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1', 'CCCC(=O)OC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3C(O)CC12C(=O)CO', 'CCCC(=O)OC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC12C', 'CCCC(=O)OC1CC2C3C(O)CC4(C)C=CC(=O)C=CC4C3C(O)CC12C']","[-2.2850484848, -2.7829782963, -3.0734839439, -3.5228834152, -4.0284600258, -4.1665692329, -4.590321064, -4.832154274, -5.1151127815, -5.1775150299, -5.6251564026, -5.7288060188, -5.7684898376, -5.8413667679, -5.8694300652, -5.8805670738, -6.2162089348]"
0,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,Formoterol,"['Met 1', 'FG1', 'FG2', 'FS']","['CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(NC=O)c1', 'COc1ccc(CC(C)NCC(O)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c(NC=O)c2)cc1', 'COc1ccc(CC(C)NCC(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(O)c(NC=O)c2)cc1', 'COc1ccc(CC(C)NCC(O)c2ccc(OS(=O)(=O)O)c(NC=O)c2)cc1']","['COc1ccc(CC(C)NCC(O)c2ccc(OS(=O)(=O)O)c(NC=O)c2)cc1', 'COc1ccc(CC(C)NCC(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(O)c(NC=O)c2)cc1', 'CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(NC=O)c1', 'COc1ccc(CC(C)NCC(O)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c(NC=O)c2)cc1', 'CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OS(=O)(=O)O)c(NC=O)c1', 'CNc1cc(C(O)CNC(C)Cc2ccc(O)cc2)ccc1O', 'COc1ccc(CC(C)NCC(O)c2cc(O)c(O)c(NC=O)c2)cc1', 'COc1ccc(CC(C)NCC(OC2OC(C(=O)O)C(C)C(C)C2C)c2ccc(O)c(NC=O)c2)cc1', 'C=Nc1cc(C(O)CNC(C)Cc2ccc(O)cc2)ccc1O', 'CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(NC=O)c1', 'COc1ccc(C(O)CNC(C)Cc2ccc(O)cc2)cc1NC=O', 'COc1ccc(CC(C)NCC(OS(=O)(=O)O)c2ccc(O)c(NC=O)c2)cc1', 'CC(Cc1ccc(O)cc1)NCC(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc(O)c(NC=O)c1']","[-1.2182260752, -1.2757139206, -1.7049591541, -2.2420094013, -3.5400834084, -4.5910849571, -4.939324379, -5.0395226479, -5.5105981827, -6.0402288437, -6.1305465698, -6.318362236, -6.5861701965]"
0,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,Esomeprazole,"['5-O-desmethylomeprazole', 'omeprazole sulfone']","['COc1c(C)cnc(C[S+]([O-])c2nc3cc(O)ccc3[nH]2)c1C', 'COc1ccc2[nH]c(S(=O)(=O)Cc3ncc(C)c(OC)c3C)nc2c1']","['COc1c(C)cnc(C[S+]([O-])c2nc3cc(O)ccc3[nH]2)c1C', 'COc1c(C)cnc(C[S+]([O-])c2nc3cc(O)c(O)cc3[nH]2)c1C', 'COc1c(C)cnc(CS(=O)(=O)c2nc3cc(O)ccc3[nH]2)c1C', 'COc1cc2nc([S+]([O-])Cc3ncc(C)c(OC)c3C)[nH]c2cc1O', 'COc1ccc2[nH]c(SCc3ncc(C)c(OC)c3C)nc2c1', 'COc1cc(O)c2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1', 'COc1c(C)cnc(C[S+]([O-])c2nc3cc(O)cc(O)c3[nH]2)c1C']","[-0.1254865378, -4.558549881, -5.3649053574, -6.5349302292, -7.5310311317, -7.5604143143, -8.139462471]"
0,OCC1OC(c2ccc(Cl)c(Cc3ccc(OC4CCOC4)cc3)c2)C(O)C(O)C1O,Empagliflozin,"['M626/1', 'M626/2', 'M626/3', 'M468/1']","['O=C(O)C1OC(OC2C(c3ccc(Cl)c(Cc4ccc(OC5CCOC5)cc4)c3)OC(CO)C(O)C2O)C(O)C(O)C1O', 'O=C(O)C1OC(OCC2OC(c3ccc(Cl)c(Cc4ccc(OC5CCOC5)cc4)c3)C(O)C(O)C2O)C(O)C(O)C1O', 'O=C(O)C1OC(OC2C(O)C(CO)OC(c3ccc(Cl)c(Cc4ccc(OC5CCOC5)cc4)c3)C2O)C(O)C(O)C1O', 'OCCC(CO)Oc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1']","['O=C(O)C1OC(OC2C(O)C(CO)OC(c3ccc(Cl)c(Cc4ccc(OC5CCOC5)cc4)c3)C2O)C(O)C(O)C1O', 'OCC1OC(c2ccc(Cl)c(C(O)c3ccc(OC4CCOC4)cc3)c2)C(O)C(O)C1O', 'O=C(O)C1OC(OC2C(O)C(O)C(O)C2c2ccc(Cl)c(Cc3ccc(OC4CCOC4)cc3)c2)C(O)C(O)C1O', 'O=C(O)C1OC(OC2C(O)C(CO)OC(c3ccc(Cl)c(C(O)c4ccc(OC5CCOC5)cc4)c3)C2O)C(O)C(O)C1O', 'O=C(O)C1OC(OC2C(c3ccc(Cl)c(Cc4ccc(OC5CCOC5)cc4)c3)OC(CO)C(O)C2O)C(O)C(O)C1O', 'O=C(O)C1OC(OC2C(O)C(CO)OC(c3ccc(Cl)c(Cc4ccc(O)cc4)c3)C2O)C(O)C(O)C1O', 'O=C(O)C1OC(OC2C(O)C(O)C(O)C2O)C(O)C(O)C1O', 'O=C(O)C1OC(OC2CCOC2)C(O)C(O)C1O', 'O=C(O)C1OC(OC2C(O)C(O)C(O)C2c2ccc(Cl)c(C(O)c3ccc(OC4CCOC4)cc3)c2)C(O)C(O)C1O', 'O=C(O)C1OC(OC2C(c3ccc(Cl)c(C(O)c4ccc(OC5CCOC5)cc4)c3)OC(CO)C(O)C2O)C(O)C(O)C1O', 'OCC1OC(c2ccc(Cl)c(Cc3ccc(O)cc3)c2)C(O)C(O)C1O', 'O=C(O)c1cc(Cc2cc(C3OC(CO)C(O)C(OC4OC(C(=O)O)C(O)C(O)C4O)C3O)ccc2Cl)ccc1O', 'O=C(c1ccc(OC2CCOC2)cc1)c1cc(C2OC(CO)C(O)C(OC3OC(C(=O)O)C(O)C(O)C3O)C2O)ccc1Cl', 'O=C(O)C1OC(Oc2ccc(Cc3cc(C4OC(CO)C(O)C(O)C4O)ccc3Cl)cc2)C(O)C(O)C1O', 'O=C(O)C1OC(OC2C(O)C(O)C(O)C2O)C(O)C(c2ccc(Cl)c(Cc3ccc(OC4CCOC4)cc3)c2)C1O', 'O=C(O)c1cc(C2OC(CO)C(O)C(O)C2O)ccc1Cl', 'O=C(O)C1OC(OC2CC(Oc3ccc(Cc4ccc(Cl)c(C5OC(CO)C(O)C(O)C5O)c4)cc3)C2)C(O)C(O)C1O']","[-0.8192860484, -1.6203881502, -3.0101761818, -3.2850008011, -3.4800577164, -4.0156903267, -4.2558865547, -4.3327479362, -4.5989809036, -4.7263565063, -4.7442817688, -4.83715868, -5.0558190346, -5.1270098686, -5.3110542297, -5.3311076164, -5.5542440414]"
0,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,Dasatinib,"['M9', 'M6', 'M4', 'M20', 'M24', 'M5']","['Cc1nc(Nc2ncc(C3=Nc4c(Cl)cccc4CO3)s2)cc(N2CCN(CCO)CC2)n1', 'Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CC(=O)O)CC2)n1', 'Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCNCC2)n1', 'Cc1nc(Nc2ncc(C(=O)Nc3c(C)cc(O)cc3Cl)s2)cc(N2CCN(CCO)CC2)n1', 'Cc1nc(Nc2ncc(C(=O)Nc3c(Cl)cccc3CO)s2)cc(N2CCN(CCO)CC2)n1', 'Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CC[N+]([O-])(CCO)CC2)n1']","['Cc1nc(Nc2c(C)cccc2Cl)cc(N2CCNCC2)n1', 'Cc1cccc(Cl)c1NC(=O)c1cnc(N)s1', 'Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCNCC2)n1', 'Cc1nc(Nc2c(Cl)cccc2CO)cc(N2CCN(CCO)CC2)n1', 'Cc1nc(Nc2c(C)cc(O)cc2Cl)cc(N2CCN(CCO)CC2)n1', 'Cc1nc(Nc2nc(C)c(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCNCC2)n1', 'Cc1nc(Nc2c(C)cccc2Cl)cc(N2CCN(CC(=O)O)CC2)n1', 'Cc1nc(Nc2c(C)cccc2Cl)cc(N2CCN(CCO)CC2)n1', 'Cc1nc(N)cc(N2CCN(CCO)CC2)n1', 'Cc1cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)nc(C)n1', 'Cc1nc(Nc2c(C)cccc2Cl)cc(N2CCN(CCOC3OC(C(=O)O)C(O)C(O)C3O)CC2)n1', 'Cc1nc(Nc2c(C)cccc2Cl)cc(N2CC[N+]([O-])([O-])CC2)n1', 'Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CC(=O)O)CC2)n1', 'Cc1cc(N2CCNCC2)nc(C)n1']","[-1.3843129873, -1.502751708, -1.6023621559, -2.7251567841, -3.4088914394, -3.653131485, -4.1367611885, -4.4073653221, -4.5761871338, -5.1138935089, -5.3575077057, -5.5510659218, -5.670650959, -5.8404593468]"
0,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,Atorvastatin,"['para-hydroxyatorvastatin', 'ortho-hydroxyatorvastatin']","['CC(C)c1c(C(=O)Nc2ccc(O)cc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O', 'CC(C)c1c(C(=O)Nc2ccccc2O)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O']","['CC(C)c1c(C(=O)Nc2ccc(O)cc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)OC1OC(C(=O)O)C(O)C1O', 'CC(C)c1c(C(=O)Nc2ccc(O)cc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)OC1OC(C(=O)O)C(O)C1O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)CC(=O)O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)CC(O)O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)OC1OC(C(=O)O)C(O)C1O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)CC(O)OC1OC(C(=O)O)C(O)C1O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccc(O)cc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)OC1OC(C(=O)O)C1O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)CC(=O)OC1OC(C(=O)O)C(O)C1O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccc(O)cc2)c(-c2ccccc2)n1CCC(O)CC(O)CC(O)CC(O)O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccc(O)cc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)OC1OC(C(=O)O)C(O)C1O', 'C=C(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)OC1OC(C(=O)O)C(O)C1O', 'CC(C)c1c(C(=O)Nc2ccc(O)cc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)OC1OC(C(=O)O)C1O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)C(O)O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)CC(O)OC1OC(C(=O)O)C(O)C(O)C1O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)c(O)c2)n1CCC(O)CC(O)CC(O)O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O']","[-2.3722319603, -2.3896567822, -2.7165331841, -2.8769865036, -3.1810121536, -3.5137341022, -3.5426037312, -3.5917329788, -3.6836750507, -4.1724462509, -4.2821354866, -4.3561234474, -4.4115509987, -4.4477934837, -4.6627626419, -4.6987290382, -4.7647194862, -4.871281147]"
0,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,Pomalidomide,"['M10', 'M16', 'M12', 'M19', 'M11', 'M18', 'M17']","['NC(=O)C(CCC(=O)O)N1C(=O)c2cccc(N)c2C1=O', 'Nc1ccc(O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O', 'Nc1cccc(C(=O)O)c1C(=O)O', 'Nc1cccc2c1C(=O)N(C1CC(O)C(=O)NC1=O)C2=O', 'NC(=O)CCC(C(=O)O)N1C(=O)c2cccc(N)c2C1=O', 'O=C(O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O', 'Nc1c(O)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O']","['CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O', 'Nc1cc(O)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O', 'Nc1c(O)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O', 'O=C1CCC(N2C(=O)c3cccc(NO)c3C2=O)C(=O)N1', 'Nc1ccc(O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O', 'Nc1cccc2c1C(=O)N(C1CCC(=O)N=C1O)C2=O', 'O=C1CCC(N2C(=O)c3cccc(NC4OC(C(=O)O)C(O)C(O)C4O)c3C2=O)C(=O)N1', 'Nc1cccc2c1C(=O)N(C1CCC(O)=NC1=O)C2=O', 'Nc1cccc2c1C(=O)N(C1CC(O)C(=O)NC1=O)C2=O', 'C=C1CCC(N2C(=O)c3cccc(N)c3C2=O)C(=O)N1', 'Nc1cccc2c1C(=O)N(C1CCC(=O)N(O)C1=O)C2=O', 'O=C1NC(=O)C(N2C(=O)c3cccc(NO)c3C2=O)CC1O', 'CC(=O)Nc1cccc2c1C(=O)N(C1CC(O)C(=O)NC1=O)C2=O', 'CC(=O)Nc1cccc2c1C(=O)N(C1CCC(O)=NC1=O)C2=O']","[-0.968560636, -3.4120481014, -3.8533987999, -3.9174187183, -4.2811326981, -4.3232645988, -4.3936061859, -4.4067907333, -4.6819152832, -4.837018013, -5.5963292122, -5.6909136772, -5.7031974792, -5.711353302]"
0,CC(C)OC(=O)C(C)NP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O)Oc1ccccc1,Sofosbuvir,['first metabolite'],['CC(NP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O)Oc1ccccc1)C(=O)O'],"['CC(NP(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O)C(=O)O', 'CC(NP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O)Oc1ccccc1)C(=O)O', 'CC(NP(=O)(OCC1CC(C)(F)C(n2ccc(=O)[nH]c2=O)O1)Oc1ccccc1)C(=O)O', 'CC(NP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O)Oc1ccc(O)cc1)C(=O)O', 'CC(NP(=O)(O)O)C(=O)OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O', 'CC(NP(=O)(O)OCC1CC(C)(F)C(n2ccc(=O)[nH]c2=O)O1)C(=O)O', 'CC(NP(=O)(O)O)C(=O)O', 'CC1(F)CC(COP(N)(=O)O)OC1n1ccc(=O)[nH]c1=O', 'CC(NP(=O)(OCC1OC(O)C(C)(F)C1O)Oc1ccccc1)C(=O)O', 'CC1(F)C(O)OC(n2ccc(=O)[nH]c2=O)C1O', 'CC1(F)C(O)C(COP(N)(=O)O)OC1n1ccc(=O)[nH]c1=O', 'CC(C)OC(=O)C(C)NP(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O']","[-0.618013978, -1.2000353336, -3.4943711758, -4.8455376625, -5.4416794777, -5.655207634, -5.8030753136, -6.0454516411, -6.3744606972, -6.4803471565, -6.4946532249, -6.5770096779]"
0,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,Darunavir,"['M23', 'M19', 'M33', 'M20', 'M18', 'M29']","['CC(C)(O)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1', 'CC(C)CN(CC(O)C(N)Cc1ccccc1)S(=O)(=O)c1ccc(N)cc1', 'CC(C)CN(CC(O)C(Cc1ccc(O)cc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1', 'CC(C)CN(CC(OC1OC(C(=O)O)C(O)C(O)C1O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1', 'CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(NC2OC(C(=O)O)C(O)C(O)C2O)cc1', 'CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)c(O)c1']","['CC(CO)CN1CC(O)C(Cc2ccccc2)NC(=O)OC2COC3OCCC3C=CC(=CC=C2N)S1(=O)=O', 'CC(C)CNC1=CC=C2C=CC3CCOC3OCC1OC(=O)NC(Cc1ccccc1)C(O)CN(CC(C)CO)S2(=O)=O', 'CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(NO)cc1', 'CC(C)CNC1=CC=C2C=CC3CCOC3OCC1OC(=O)NC(Cc1ccccc1)C(O)CN(CC(C)C)S2(=O)=O', 'CC(C)(O)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1', 'CC(CO)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1', 'CC(C)(O)CN1CC(O)C(Cc2ccccc2)NC(=O)OC2COC3OCCC3C=CC(=CC=C2N)S1(=O)=O', 'CC(=O)Nc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)OC2COC3OCCC23)cc1', 'Nc1ccc(S(=O)(=O)NCC(O)C(Cc2ccccc2)NC(=O)OC2COC3OCCC23)cc1', 'CC(C)CN(CC(O)C(N)Cc1ccccc1)S(=O)(=O)c1ccc(N)cc1', 'CC(C)CNC1=CC=C2C=CC3CCOC3OCC1OC(=O)NC(Cc1ccccc1)C(O)CN(CC(C)(C)O)S2(=O)=O']","[-2.7963414192, -3.4989640713, -4.1961541176, -4.2384867668, -4.326051712, -4.411251545, -4.6649303436, -5.0685243607, -5.1854448318, -5.3061943054, -5.6081976891]"
