parent_id	parent_name	child_id	child_name	enzymes	origin	reactants	products	source	tanimoto	set	TB_Cluster	possible_products
DB00624	Testosterone	DBMET01764	15alpha-hydroxytestosterone	Cytochrome P450 3A4	DB01420	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CC(O)C12	Both	0.7021276595744681	train	5	CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O.CC12CC(O)C(=O)C=C1CCC1C2CCC2(C)C(O)CCC12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CC(O)C12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)C(O)CC12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12.CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O.CC12CCC3C(CCC4=CC(=O)CC(O)C43C)C1CCC2O.CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(O)CCC12.CC12CCC(=O)C=C1C(O)CC1C2CCC2(C)C(O)CCC12
DB00624	Testosterone	DBMET01766	16alpha-hydroxytestosterone	Cytochrome P450 3A4, Cytochrome P450 2B6	DB01420	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)C(O)CC12	Both	0.7333333333333333	train	5	CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O.CC12CC(O)C(=O)C=C1CCC1C2CCC2(C)C(O)CCC12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CC(O)C12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)C(O)CC12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12.CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O.CC12CCC3C(CCC4=CC(=O)CC(O)C43C)C1CCC2O.CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(O)CCC12.CC12CCC(=O)C=C1C(O)CC1C2CCC2(C)C(O)CCC12
DB00624	Testosterone	DBMET00556	Testosterone sulfate		DB01420	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12	Both	0.6666666666666666	train	5	CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O.CC12CC(O)C(=O)C=C1CCC1C2CCC2(C)C(O)CCC12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CC(O)C12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)C(O)CC12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12.CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O.CC12CCC3C(CCC4=CC(=O)CC(O)C43C)C1CCC2O.CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(O)CCC12.CC12CCC(=O)C=C1C(O)CC1C2CCC2(C)C(O)CCC12
DB00624	Testosterone	DBMET00558	Dihydrotestosterone	3-oxo-5-alpha-steroid 4-dehydrogenase 2	DB01420	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O	DrugBank	0.5	train	5	CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O.CC12CC(O)C(=O)C=C1CCC1C2CCC2(C)C(O)CCC12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CC(O)C12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)C(O)CC12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12.CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O.CC12CCC3C(CCC4=CC(=O)CC(O)C43C)C1CCC2O.CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(O)CCC12.CC12CCC(=O)C=C1C(O)CC1C2CCC2(C)C(O)CCC12
DB00624	Testosterone	DBMET02835	1β-hydroxy-testosterone	Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19	DB01420	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	CC12CCC3C(CCC4=CC(=O)CC(O)C43C)C1CCC2O	DrugBank	0.6808510638297872	train	5	CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O.CC12CC(O)C(=O)C=C1CCC1C2CCC2(C)C(O)CCC12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CC(O)C12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)C(O)CC12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12.CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O.CC12CCC3C(CCC4=CC(=O)CC(O)C43C)C1CCC2O.CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(O)CCC12.CC12CCC(=O)C=C1C(O)CC1C2CCC2(C)C(O)CCC12
DB00624	Testosterone	DBMET02837	11β-hydroxy-testosterone	Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19	DB01420	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(O)CCC12	DrugBank	0.7021276595744681	train	5	CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O.CC12CC(O)C(=O)C=C1CCC1C2CCC2(C)C(O)CCC12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CC(O)C12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)C(O)CC12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12.CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O.CC12CCC3C(CCC4=CC(=O)CC(O)C43C)C1CCC2O.CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(O)CCC12.CC12CCC(=O)C=C1C(O)CC1C2CCC2(C)C(O)CCC12
DB00624	Testosterone	DBMET00392	6-beta-hydroxytestosterone	Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19	DB01420	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	CC12CCC(=O)C=C1C(O)CC1C2CCC2(C)C(O)CCC12	Both	0.6666666666666666	train	5	CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O.CC12CC(O)C(=O)C=C1CCC1C2CCC2(C)C(O)CCC12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CC(O)C12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)C(O)CC12.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12.CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O.CC12CCC3C(CCC4=CC(=O)CC(O)C43C)C1CCC2O.CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(O)CCC12.CC12CCC(=O)C=C1C(O)CC1C2CCC2(C)C(O)CCC12
DB01536	Androstenedione	DBMET02830	5-alpha androstanedione		DB01420	CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O	CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O	DrugBank	0.4680851063829787	train	5	CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O.CC12CCC3C(CC(O)C4=CC(=O)CCC43C)C1CCC2=O
DB00635	Prednisone	DBMET02860	20α-dihydro-prednisone (M-V)		DB15566	CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO	DrugBank	0.6779661016949152	train	5	CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO
DB14681	Cortisone	DBMET02903	Dihydrocortisol		DB00741	CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO	DrugBank	0.6779661016949152	train	5	CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO
DB00860	Prednisolone	DBMET02849	20α-dihydro-prednisolone (M-III)		DB15566	CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(O)CO	DrugBank	0.6896551724137931	train	5	CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO.CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(O)CO.CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO
DB00860	Prednisolone	DBMET02851	6αhydroxy-prednisolone (M-VII)		DB15566	CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	DrugBank	0.7068965517241379	train	5	CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO.CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(O)CO.CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO
DB00956	Hydrocodone	DBMET00420	norhydrocodone	Cytochrome P450 3A4	DB15465	COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314	COc1ccc2c3c1OC1C(=O)CCC4C(C2)NCCC314	Both	0.6551724137931034	train	5	CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5.COc1ccc2c3c1OC1C(=O)CCC4C(C2)NCCC314
DB00327	Hydromorphone	DBMET02685	6-α-hydromorphol		DB15465	CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5	CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5	DrugBank	0.6545454545454545	train	5	O=C1CCC2C3Cc4ccc(O)c5c4C2(CCN3)C1O5.CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5.CN1CCC23c4c5ccc(OS(=O)(=O)O)c4OC2C(=O)CCC3C1C5
DB01536	Androstenedione	DBMET01585	6beta-hydroxy-androstenedione	Cytochrome P450 3A4	DB01420	CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O	CC12CCC3C(CC(O)C4=CC(=O)CCC43C)C1CCC2=O	Both	0.6	train	5	CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O.CC12CCC3C(CC(O)C4=CC(=O)CCC43C)C1CCC2=O
DB13169	Nandrolone	DBMET03358	19-Norandrosterone		DB08804	CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O	CC12CCC3C4CCC(O)CC4CCC3C1CCC2=O	DrugBank	0.2982456140350877	train	5	CC12CCC3C4CCC(O)CC4CCC3C1CCC2=O
DB00246	Ziprasidone	DBMET02986	(6-chloro-2-oxo-2,3-dihydro-1H-indol-5-yl)acetic acid		DB00246	O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1	O=C(O)Cc1cc2c(cc1Cl)NC(=O)C2	DrugBank	0.4098360655737705	train	5	O=C(O)Cc1cc2c(cc1Cl)NC(=O)C2
DB00304	Desogestrel	DBMET00683	2-hydroxydesogestrel		DB00304	C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC	C#CC1(O)CCC2C3CCC4=CCC(O)CC4C3C(=C)C(CC)C21	DrugBank	0.3648648648648648	train	5	C#CC1(O)CCC2C3CCC4=CCC(O)CC4C3C(=C)C(CC)C21
DB00349	Clobazam	DBMET00743	4'-hydroxyclobazam	Cytochrome P450 2C18, Cytochrome P450 2C19	DB00349	CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21	CN1C(=O)CC(=O)N(c2ccc(O)cc2)c2cc(Cl)ccc21	Both	0.7560975609756098	train	5	CN1C(=O)CC(=O)N(c2ccc(O)cc2)c2cc(Cl)ccc21.O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1.O=C1CC(O)=Nc2ccc(Cl)cc2N1c1ccccc1
DB00396	Progesterone	DBMET00286	6β-Hydroxyprogesterone	Cytochrome P450 3A4	DB00396	CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	CC(=O)C1CCC2C3CC(O)C4=CC(=O)CCC4(C)C3CCC12C	Both	0.6730769230769231	train	5	CC(=O)C1CCC2C3CC(O)C4=CC(=O)CCC4(C)C3CCC12C.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12.CC(=O)C1CCC2C3CCC4=CC(=O)C(O)CC4(C)C3CCC12C.CC(=O)C1C(O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C.CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
DB00396	Progesterone	DBMET01727	21-OH-progesterone	Cytochrome P450 2C19, Cytochrome P450 2C9	DB00396	CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12	Both	0.7755102040816326	train	5	CC(=O)C1CCC2C3CC(O)C4=CC(=O)CCC4(C)C3CCC12C.CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12.CC(=O)C1CCC2C3CCC4=CC(=O)C(O)CC4(C)C3CCC12C.CC(=O)C1C(O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C.CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
DB00421	Spironolactone	DBMET02481	7-alpha-thiospironolactone		DB00421	CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12	CC12CCC(=O)C=C1CC(S)C1C2CCC2(C)C1CCC21CCC(=O)O1	DrugBank	0.6896551724137931	train	5	CC12CCC(=O)C=C1CC(S)C1C2CCC2(C)C1CCC21CCC(=O)O1
DB00465	Ketorolac	DBMET00978	4-hydroxy ketorolac		DB00465	O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O	O=C(c1ccc(O)cc1)c1ccc2n1CCC2C(=O)O	DrugBank	0.7894736842105263	train	5	O=C(c1ccc(O)cc1)c1ccc2n1CCC2C(=O)O
DB00470	Dronabinol	DBMET01786	7-OH-delta-9-Tetrahydrocannabinol	Cytochrome P450 3A4	DB00470	CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21	CCCCCc1cc(O)c2c(c1)OC(C)(C)C1C(O)CC(C)=CC21	Both	0.6785714285714286	train	5	CCCCCc1cc(O)c2c(c1)OC(C)(C)C1C(O)CC(C)=CC21
DB00497	Oxycodone	DBMET00321	oxymorphone	Cytochrome P450 2D6	DB00497	COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314	CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5	Both	0.7818181818181819	train	5	CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5.COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)NCCC314
DB00497	Oxycodone	DBMET00342	noroxycodone	Cytochrome P450 3A4	DB00497	COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314	COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)NCCC314	Both	0.6666666666666666	train	5	CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5.COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)NCCC314
DB00603	Medroxyprogesterone acetate	DBMET02809	6β-Hydroxymedroxyprogesterone Acetate (M-2)	Cytochrome P450 3A4	DB00603	CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C	CC(=O)OC1(C(C)=O)CCC2C3CC(C)(O)C4=CC(=O)CCC4(C)C3CCC21C	Both	0.6896551724137931	train	5	CC(=O)OC1(C(C)=O)CCC2C3CC(C)(O)C4=CC(=O)CCC4(C)C3CCC21C
DB00655	Estrone	DBMET00332	4-hydroxyestrone	Cytochrome P450 3A4	DB00655	CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O	CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O	Both	0.6595744680851063	train	5	CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O.CC12CCC3c4cc(O)c(OS(=O)(=O)O)cc4CCC3C1CCC2=O.CC12CCC3c4ccc(OS(=O)(=O)O)c(O)c4CCC3C1CCC2=O.CC12CCC3c4cc(O)c(O)cc4CCC3C1CCC2=O.CC12CCC3c4ccc(O)cc4C(O)CC3C1CCC2=O.CC12CCC3c4ccc(O)cc4CC(O)C3C1CCC2=O.CC12CCC3c4ccc(O)cc4CCC3C1C(O)CC2=O.CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2=O
DB00655	Estrone	DBMET00615	2-Hydroxyestrone sulfate		DB00655	CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O	CC12CCC3c4cc(O)c(OS(=O)(=O)O)cc4CCC3C1CCC2=O	DrugBank	0.6111111111111112	train	5	CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O.CC12CCC3c4cc(O)c(OS(=O)(=O)O)cc4CCC3C1CCC2=O.CC12CCC3c4ccc(OS(=O)(=O)O)c(O)c4CCC3C1CCC2=O.CC12CCC3c4cc(O)c(O)cc4CCC3C1CCC2=O.CC12CCC3c4ccc(O)cc4C(O)CC3C1CCC2=O.CC12CCC3c4ccc(O)cc4CC(O)C3C1CCC2=O.CC12CCC3c4ccc(O)cc4CCC3C1C(O)CC2=O.CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2=O
