parent_id	parent_name	child_id	child_name	enzymes	origin	reactants	products	source	tanimoto	set	TB_Cluster	possible_products
DB01149	Nefazodone	DB12110	m-Chlorophenylpiperazine	Cytochrome P450 3A4	DB01149	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	Clc1cccc(N2CCNCC2)c1	Both	0.3387096774193548	train	1	Clc1cccc(N2CCNCC2)c1.CC(O)c1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.CCc1nn(CCC=O)c(=O)n1CCOc1ccccc1.CCc1nn(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.CCc1nn(CCCO)c(=O)n1CCOc1ccccc1
DB01255	Lisdexamfetamine	DB01576	Dextroamphetamine		DB01255	CC(Cc1ccccc1)NC(=O)C(N)CCCCN	CC(N)Cc1ccccc1	DrugBank	0.4	train	1	CC(N)Cc1ccccc1.NCCCCC(N)C(=O)O
DB01255	Lisdexamfetamine	DB00123	Lysine		DB01255	CC(Cc1ccccc1)NC(=O)C(N)CCCCN	NCCCCC(N)C(=O)O	DrugBank	0.425	train	1	CC(N)Cc1ccccc1.NCCCCC(N)C(=O)O
DB01435		DB12243	Edaravone	Cytochrome P450 2C9, Cytochrome P450 2C8, Cytochrome P450 2C19, Cytochrome P450 1A2	DB01435	Cc1cc(=O)n(-c2ccccc2)n1C	CC1=NN(c2ccccc2)C(=O)C1	DrugBank	0.3421052631578947	train	1	CC1=NN(c2ccccc2)C(=O)C1.Cn1c(CO)cc(=O)n1-c1ccccc1.Cc1c(O)c(=O)n(-c2ccccc2)n1C.Cc1cc(=O)n(-c2ccccc2)[nH]1
DB03783	Phenacetin	DB00316	Acetaminophen	Cytochrome P450 1A2	DB03783	CCOc1ccc(NC(C)=O)cc1	CC(=O)Nc1ccc(O)cc1	Both	0.5172413793103449	train	1	CC(=O)Nc1ccc(O)cc1.CCOc1ccc(N(O)C(C)=O)cc1
DB09209	Pholcodine	DB00295	Morphine		DB09209	CN1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)C=CC3C1C5	CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5	DrugBank	0.6721311475409836	train	1	CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
DB09282	Molsidomine	DB13400	Linsidomine	cGMP-specific 3',5'-cyclic phosphodiesterase	DB09282	CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1	[NH-]c1c[n+](N2CCOCC2)no1	DrugBank	0.4565217391304347	train	1	[NH-]c1c[n+](N2CCOCC2)no1
DB12532	Oxetacaine	DB01365	Mephentermine		DB12532	CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1	CNC(C)(C)Cc1ccccc1	DrugBank	0.3333333333333333	train	1	CNC(C)(C)Cc1ccccc1.CC(C)(N)Cc1ccccc1
DB12532	Oxetacaine	DB00191	Phentermine		DB12532	CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1	CC(C)(N)Cc1ccccc1	DrugBank	0.35	train	1	CNC(C)(C)Cc1ccccc1.CC(C)(N)Cc1ccccc1
DB12911	Nicoboxil	DB00627	Niacin	Albumin	DB12911	CCCCOCCOC(=O)c1cccnc1	O=C(O)c1cccnc1	DrugBank	0.425	train	1	O=C(O)c1cccnc1.CCCCOCCO
DB13953	Estradiol benzoate	DB00783	Estradiol		DB13953	CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2O	CC12CCC3c4ccc(O)cc4CCC3C1CCC2O	DrugBank	0.6363636363636364	train	1	CC12CCC3c4ccc(O)cc4CCC3C1CCC2O
DB14783	Diroximel fumarate	DB14219	Monomethyl fumarate	Liver esterases	DB14783	COC(=O)C=CC(=O)OCCN1C(=O)CCC1=O	COC(=O)C=CC(=O)O	DrugBank	0.4117647058823529	train	1	COC(=O)C=CC(=O)O.O=C1CCC(=O)N1CCO
DB15465	Benzhydrocodone	DB00956	Hydrocodone		DB15465	COc1ccc2c3c1OC1C(OC(=O)c4ccccc4)=CCC4C(C2)N(C)CCC314	COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314	DrugBank	0.5882352941176471	train	1	COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314
DB00191	Phentermine	DBMET02227	p-hydroxyphentermine		DB12532	CC(C)(N)Cc1ccccc1	CC(C)(N)Cc1ccc(O)cc1	DrugBank	0.6	train	1	CC(C)(N)Cc1ccc(O)cc1.CC(C)(Cc1ccccc1)NO
DB00191	Phentermine	DBMET02228	N-hydroxyphentermine		DB12532	CC(C)(N)Cc1ccccc1	CC(C)(Cc1ccccc1)NO	DrugBank	0.5185185185185185	train	1	CC(C)(N)Cc1ccc(O)cc1.CC(C)(Cc1ccccc1)NO
DB00244	Mesalazine	DBMET00924	N-acetyl-5-ASA (Ac-5-ASA)	Arylamine N-acetyltransferase 1	DB00795	Nc1ccc(O)c(C(=O)O)c1	CC(=O)Nc1ccc(O)c(C(=O)O)c1	Both	0.5	train	1	CC(=O)Nc1ccc(O)c(C(=O)O)c1
DB00295	Morphine	DBMET02313	Morphine ethereal sulfate		DB00295	CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5	CN1CCC23c4c5ccc(OS(=O)(=O)O)c4OC2C(OS(=O)(=O)O)C=CC3C1C5	DrugBank	0.5625	train	1	COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341.CN1CCC23c4c5ccc(O)c4OC2C(OC2OC(C(=O)O)C(O)C(O)C2O)C=CC3C1C5.CN1CCC23c4c5ccc(OS(=O)(=O)O)c4OC2C(OS(=O)(=O)O)C=CC3C1C5.Oc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341.CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(O)C=CC3C1C5
DB00295	Morphine	DBMET00649	Normorphine		DB00295	CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5	Oc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341	DrugBank	0.6	train	1	COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341.CN1CCC23c4c5ccc(O)c4OC2C(OC2OC(C(=O)O)C(O)C(O)C2O)C=CC3C1C5.CN1CCC23c4c5ccc(OS(=O)(=O)O)c4OC2C(OS(=O)(=O)O)C=CC3C1C5.Oc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341.CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(O)C=CC3C1C5
DB00318	Codeine	DBMET00340	norcodeine	Cytochrome P450 3A4	DB00318	COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341	Both	0.6379310344827587	train	1	CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5.COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341.COc1ccc2c3c1OC1C(OC4OC(C(=O)O)C(O)C(O)C4O)C=CC4C(C2)N(C)CCC341
DB00318	Codeine	DBMET00660	Codeine-6-glucuronide	UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B4	DB00318	COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	COc1ccc2c3c1OC1C(OC4OC(C(=O)O)C(O)C(O)C4O)C=CC4C(C2)N(C)CCC341	Both	0.6376811594202898	train	1	CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5.COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341.COc1ccc2c3c1OC1C(OC4OC(C(=O)O)C(O)C(O)C4O)C=CC4C(C2)N(C)CCC341
DB00327	Hydromorphone	DBMET00866	Hydromorphone-3-glucuronide	UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 2B7	DB15465	CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5	CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(=O)CCC3C1C5	Both	0.6323529411764706	train	1	CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(=O)CCC3C1C5.O=C1CCC2C3Cc4ccc(O)c5c4C2(CCN3)C1O5.CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5.CN1CCC23c4c5ccc(OS(=O)(=O)O)c4OC2C(=O)CCC3C1C5
DB00327	Hydromorphone	DBMET00179	Norhydromorphone	Cytochrome P450 3A4, Cytochrome P450 2C9	DB15465	CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5	O=C1CCC2C3Cc4ccc(O)c5c4C2(CCN3)C1O5	Both	0.625	train	1	CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(=O)CCC3C1C5.O=C1CCC2C3Cc4ccc(O)c5c4C2(CCN3)C1O5.CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5.CN1CCC23c4c5ccc(OS(=O)(=O)O)c4OC2C(=O)CCC3C1C5
DB13919	Candesartan	DBMET00005	O-Deethylated candesartan	Cytochrome P450 2C9	DB00796	CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	O=C(O)c1cccc2nc(O)n(Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)c12	DrugBank	0.5882352941176471	train	1	O=C(O)c1cccc2nc(O)n(Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)c12.CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnnn2C2OC(C(=O)O)C(O)C(O)C2O)cc1.CCOc1nc2cccc(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
DB13919	Candesartan	DBMET00006	Candesartan N2-glucuronide	UDP-glucuronosyltransferase 1A3	DB00796	CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnnn2C2OC(C(=O)O)C(O)C(O)C2O)cc1	DrugBank	0.6075949367088608	train	1	O=C(O)c1cccc2nc(O)n(Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)c12.CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnnn2C2OC(C(=O)O)C(O)C(O)C2O)cc1.CCOc1nc2cccc(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
DB13919	Candesartan	DBMET00007	Candesartan O-glucuronide	Prostaglandin G/H synthase 1	DB00796	CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	CCOc1nc2cccc(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	DrugBank	0.5802469135802469	train	1	O=C(O)c1cccc2nc(O)n(Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)c12.CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnnn2C2OC(C(=O)O)C(O)C(O)C2O)cc1.CCOc1nc2cccc(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
DB00956	Hydrocodone	DBMET00420	norhydrocodone	Cytochrome P450 3A4	DB15465	COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314	COc1ccc2c3c1OC1C(=O)CCC4C(C2)NCCC314	Both	0.6551724137931034	train	1	CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5.COc1ccc2c3c1OC1C(=O)CCC4C(C2)NCCC314.COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341
DB00956	Hydrocodone	DBMET02686	6-α-hydrocodol		DB15465	COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314	COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341	DrugBank	0.6551724137931034	train	1	CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5.COc1ccc2c3c1OC1C(=O)CCC4C(C2)NCCC314.COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341
DB00327	Hydromorphone	DBMET02685	6-α-hydromorphol		DB15465	CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5	CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5	DrugBank	0.6545454545454545	train	1	CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(=O)CCC3C1C5.O=C1CCC2C3Cc4ccc(O)c5c4C2(CCN3)C1O5.CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5.CN1CCC23c4c5ccc(OS(=O)(=O)O)c4OC2C(=O)CCC3C1C5
DB02362	Aminobenzoic acid	DBMET03290	4-Acetaminobenzoic acid		DB01086	Nc1ccc(C(=O)O)cc1	CC(=O)Nc1ccc(C(=O)O)cc1	DrugBank	0.4615384615384615	train	1	CC(=O)Nc1ccc(C(=O)O)cc1.CC(O)=Nc1ccc(C(=O)O)cc1
DB01576	Dextroamphetamine	DBMET00540	Norephedrine		DB01255	CC(N)Cc1ccccc1	CC(N)C(O)c1ccccc1	DrugBank	0.3928571428571428	train	1	CC(N)C(O)c1ccccc1.CC(N)Cc1ccc(O)cc1.CC(=O)Cc1ccccc1
DB01576	Dextroamphetamine	DBMET03721	4-Hydroxy-d-amphetamine		DB01255	CC(N)Cc1ccccc1	CC(N)Cc1ccc(O)cc1	Both	0.6	train	1	CC(N)C(O)c1ccccc1.CC(N)Cc1ccc(O)cc1.CC(=O)Cc1ccccc1
DB01576	Dextroamphetamine	DBMET02222	Phenylacetone		DB01255	CC(N)Cc1ccccc1	CC(=O)Cc1ccccc1	DrugBank	0.3571428571428571	train	1	CC(N)C(O)c1ccccc1.CC(N)Cc1ccc(O)cc1.CC(=O)Cc1ccccc1
DB06701	Dexmethylphenidate	DBMET02407	p-hydroxy-methylphenidate		DB16629	COC(=O)C(c1ccccc1)C1CCCCN1	COC(=O)C(c1ccc(O)cc1)C1CCCCN1	DrugBank	0.7804878048780488	train	1	COC(=O)C(c1ccc(O)cc1)C1CCCCN1.COC(=O)C(c1ccccc1)C1CCCC(=O)N1.O=C(O)C(c1ccccc1)C1CCCCN1.CCOC(=O)C(c1ccccc1)C1CCCCN1
DB06701	Dexmethylphenidate	DBMET02408	6-oxo-methylphenidate		DB16629	COC(=O)C(c1ccccc1)C1CCCCN1	COC(=O)C(c1ccccc1)C1CCCC(=O)N1	DrugBank	0.6744186046511628	train	1	COC(=O)C(c1ccc(O)cc1)C1CCCCN1.COC(=O)C(c1ccccc1)C1CCCC(=O)N1.O=C(O)C(c1ccccc1)C1CCCCN1.CCOC(=O)C(c1ccccc1)C1CCCCN1
DB06701	Dexmethylphenidate	DBMET00651	Ritalinic acid	Carboxylesterase	DB16629	COC(=O)C(c1ccccc1)C1CCCCN1	O=C(O)C(c1ccccc1)C1CCCCN1	DrugBank	0.717948717948718	train	1	COC(=O)C(c1ccc(O)cc1)C1CCCCN1.COC(=O)C(c1ccccc1)C1CCCC(=O)N1.O=C(O)C(c1ccccc1)C1CCCCN1.CCOC(=O)C(c1ccccc1)C1CCCCN1
DB06409	Morphine glucuronide	DBMET02018	morphine-3,6-diglucuronide		DB00318	CN1CCC23c4c5ccc(O)c4OC2C(OC2OC(C(=O)O)C(O)C(O)C2O)C=CC3C1C5	OC1OC(Oc2ccc3c4c2OC2C(OC5OC(O)C(O)C(O)C5O)C=CC5C(C3)NCCC452)C(O)C(O)C1O	DrugBank	0.4634146341463415	train	1	OC1OC(Oc2ccc3c4c2OC2C(OC5OC(O)C(O)C(O)C5O)C=CC5C(C3)NCCC452)C(O)C(O)C1O
DB11282	Diethyltoluamide	DBMET01776	N,N-diethyl-m-hydroxymethylbenzamide	Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2D6, Cytochrome P450 2E1	DB11282	CCN(CC)C(=O)c1cccc(C)c1	CCN(CC)C(=O)c1cccc(CO)c1	Both	0.696969696969697	train	1	CCN(CC)C(=O)c1cccc(CO)c1.CCNC(=O)c1cccc(C)c1.CCN(CCO)C(=O)c1cccc(C)c1
DB11282	Diethyltoluamide	DBMET01777	N-ethyl-m-toluamide	Cytochrome P450 2C19, Cytochrome P450 3A4	DB11282	CCN(CC)C(=O)c1cccc(C)c1	CCNC(=O)c1cccc(C)c1	Both	0.5882352941176471	train	1	CCN(CC)C(=O)c1cccc(CO)c1.CCNC(=O)c1cccc(C)c1.CCN(CCO)C(=O)c1cccc(C)c1
DB06701	Dexmethylphenidate	DBMET03284	Ethylphenidate		DB16629	COC(=O)C(c1ccccc1)C1CCCCN1	CCOC(=O)C(c1ccccc1)C1CCCCN1	DrugBank	0.7619047619047619	train	1	COC(=O)C(c1ccc(O)cc1)C1CCCCN1.COC(=O)C(c1ccccc1)C1CCCC(=O)N1.O=C(O)C(c1ccccc1)C1CCCCN1.CCOC(=O)C(c1ccccc1)C1CCCCN1
DB00177	Valsartan	DBMET00011	Valeryl-4-hydroxyvalsartan	Cytochrome P450 2C9	DB00177	CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C	CC(O)CCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C	Both	0.8	train	1	CC(O)CCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C
DB00198	Oseltamivir	DBMET02218	Oseltamivir carboxylate	Liver carboxylesterase 1	DB00198	CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1	CCC(CC)OC1C=C(C(=O)O)CC(N)C1NC(C)=O	DrugBank	0.782608695652174	train	1	CCC(CC)OC1C=C(C(=O)O)CC(N)C1NC(C)=O
DB00243	Ranolazine	DBMET02254	CVT-3388	Cytochrome P450 3A4, Cytochrome P450 2D6	DB00243	COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)ccc(O)c2C)CC1	DrugBank	0.8070175438596491	train	1	COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)ccc(O)c2C)CC1.COc1cc(O)ccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1.Cc1cccc(C)c1NC(=O)CN1CCN(CC(O)COc2ccccc2O)CC1.COc1ccccc1OCC(O)CO.Cc1cccc(C)c1NC(=O)CN1CCNCC1.Cc1cccc(C)c1NC(=O)CCO.Cc1cccc(C)c1NC(=O)CN1CCN(CC(O)CO)CC1.COc1ccccc1OCC(O)CN1CCN(CC(=O)O)CC1.COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2CO)CC1
DB00243	Ranolazine	DBMET02256	CVT-5029		DB00243	COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	COc1cc(O)ccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	DrugBank	0.8214285714285714	train	1	COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)ccc(O)c2C)CC1.COc1cc(O)ccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1.Cc1cccc(C)c1NC(=O)CN1CCN(CC(O)COc2ccccc2O)CC1.COc1ccccc1OCC(O)CO.Cc1cccc(C)c1NC(=O)CN1CCNCC1.Cc1cccc(C)c1NC(=O)CCO.Cc1cccc(C)c1NC(=O)CN1CCN(CC(O)CO)CC1.COc1ccccc1OCC(O)CN1CCN(CC(=O)O)CC1.COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2CO)CC1
DB00243	Ranolazine	DBMET02242	RS-88390 (CVT-2514)	Cytochrome P450 3A4, Cytochrome P450 2D6	DB00243	COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	Cc1cccc(C)c1NC(=O)CN1CCN(CC(O)COc2ccccc2O)CC1	DrugBank	0.8301886792452831	train	1	COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)ccc(O)c2C)CC1.COc1cc(O)ccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1.Cc1cccc(C)c1NC(=O)CN1CCN(CC(O)COc2ccccc2O)CC1.COc1ccccc1OCC(O)CO.Cc1cccc(C)c1NC(=O)CN1CCNCC1.Cc1cccc(C)c1NC(=O)CCO.Cc1cccc(C)c1NC(=O)CN1CCN(CC(O)CO)CC1.COc1ccccc1OCC(O)CN1CCN(CC(=O)O)CC1.COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2CO)CC1
DB00243	Ranolazine	DBMET02245	CVT-2534	Cytochrome P450 3A4, Cytochrome P450 2D6	DB00243	COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	COc1ccccc1OCC(O)CO	DrugBank	0.4339622641509434	train	1	COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)ccc(O)c2C)CC1.COc1cc(O)ccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1.Cc1cccc(C)c1NC(=O)CN1CCN(CC(O)COc2ccccc2O)CC1.COc1ccccc1OCC(O)CO.Cc1cccc(C)c1NC(=O)CN1CCNCC1.Cc1cccc(C)c1NC(=O)CCO.Cc1cccc(C)c1NC(=O)CN1CCN(CC(O)CO)CC1.COc1ccccc1OCC(O)CN1CCN(CC(=O)O)CC1.COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2CO)CC1
