parent_id	parent_name	child_id	child_name	enzymes	origin	reactants	products	source	tanimoto	set	TB_Cluster	possible_products
DB00440	Trimethoprim	DBMET03021	3-Desmethyl-TMP	Cytochrome P450 2C9	DB00440	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC	COc1cc(Cc2cnc(N)nc2N)cc(O)c1OC	DrugBank	0.825	train	3	COc1cc(Cc2c[n+]([O-])c(N)nc2N)cc(OC)c1OC.COc1cc(Cc2cnc(N)[n+]([O-])c2N)cc(OC)c1OC.COc1cc(Cc2cnc(N)nc2N)cc(O)c1OC.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1O.COc1cc(C(O)c2cnc(N)nc2N)cc(OC)c1OC
DB00440	Trimethoprim	DBMET03026	4-Desmethyl-TMP	Cytochrome P450 3A4	DB00440	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1O	DrugBank	0.7692307692307693	train	3	COc1cc(Cc2c[n+]([O-])c(N)nc2N)cc(OC)c1OC.COc1cc(Cc2cnc(N)[n+]([O-])c2N)cc(OC)c1OC.COc1cc(Cc2cnc(N)nc2N)cc(O)c1OC.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1O.COc1cc(C(O)c2cnc(N)nc2N)cc(OC)c1OC
DB00440	Trimethoprim	DBMET03027	Cα-OH-TMP	Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 3A7	DB00440	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC	COc1cc(C(O)c2cnc(N)nc2N)cc(OC)c1OC	DrugBank	0.5333333333333333	train	3	COc1cc(Cc2c[n+]([O-])c(N)nc2N)cc(OC)c1OC.COc1cc(Cc2cnc(N)[n+]([O-])c2N)cc(OC)c1OC.COc1cc(Cc2cnc(N)nc2N)cc(O)c1OC.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1O.COc1cc(C(O)c2cnc(N)nc2N)cc(OC)c1OC
DB00549	Zafirlukast	DBMET00307	Zafirlukast metabolite M5	Cytochrome P450 2C9, Cytochrome P450 3A4	DB00549	COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12	COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(CO)c2ccc(NC(=O)OC3CCCC3)cc12	Both	0.8589743589743589	train	3	COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(CO)c2ccc(NC(=O)OC3CCCC3)cc12.COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCC(O)C3)cc12.COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(N)cc12
DB00549	Zafirlukast	DBMET01791	3-hydroxycyclopentyl N-[3-({2-methoxy-4-[(2-methylbenzenesulfonyl)carbamoyl]phenyl}methyl)-1-methylindol-5-yl]carbamate	Cytochrome P450 2C9, Cytochrome P450 3A4	DB00549	COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12	COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCC(O)C3)cc12	Both	0.8589743589743589	train	3	COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(CO)c2ccc(NC(=O)OC3CCCC3)cc12.COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCC(O)C3)cc12.COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(N)cc12
DB00549	Zafirlukast	DBMET01250	Zafirlukast metabolite M1		DB00549	COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12	COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(N)cc12	DrugBank	0.6883116883116883	train	3	COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(CO)c2ccc(NC(=O)OC3CCCC3)cc12.COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCC(O)C3)cc12.COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(N)cc12
DB00559	Bosentan	DBMET00133	Bosentan metabolite Ro 48-5033	Cytochrome P450 2C9, Cytochrome P450 3A4	DB00559	COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO	COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)CO)cc2)nc(-c2ncccn2)nc1OCCO	Both	0.9032258064516128	train	3	COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)CO)cc2)nc(-c2ncccn2)nc1OCCO.CC(C)(C)c1ccc(S(=O)(=O)Nc2nc(-c3ncccn3)nc(OCCO)c2Oc2ccccc2O)cc1
DB00559	Bosentan	DBMET00134	Bosentan metabolite Ro 47-8634	Cytochrome P450 3A4, Cytochrome P450 2C9	DB00559	COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO	CC(C)(C)c1ccc(S(=O)(=O)Nc2nc(-c3ncccn3)nc(OCCO)c2Oc2ccccc2O)cc1	Both	0.8548387096774194	train	3	COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)CO)cc2)nc(-c2ncccn2)nc1OCCO.CC(C)(C)c1ccc(S(=O)(=O)Nc2nc(-c3ncccn3)nc(OCCO)c2Oc2ccccc2O)cc1
DB00661	Verapamil	DBMET00131	Verapamil metabolite D-617	Cytochrome P450 2C8	DB00661	COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	CNCCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C	Both	0.6111111111111112	train	3	CNCCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C.COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1O.COc1cc(C(C#N)(CCCN(C)CCc2ccc(OC)c(OC)c2)C(C)C)ccc1O.COc1cc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)ccc1O
DB00661	Verapamil	DBMET00132	Norverapamil	Cytochrome P450 2C8, Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 1A2	DB00661	COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	Both	0.6909090909090909	train	3	CNCCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C.COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1O.COc1cc(C(C#N)(CCCN(C)CCc2ccc(OC)c(OC)c2)C(C)C)ccc1O.COc1cc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)ccc1O
DB00675	Tamoxifen	DBMET00029	N-Desmethyltamoxifen	Cytochrome P450 2D6, Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 3A4, Cytochrome P450 1B1, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A5	DB00675	CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	CCC(=C(c1ccccc1)c1ccc(OCCNC)cc1)c1ccccc1	Both	0.6829268292682927	train	3	CCC(=C(c1ccccc1)c1ccc(OCCNC)cc1)c1ccccc1.CCC(=C(c1ccccc1)c1ccc(OCC[N+](C)(C)[O-])cc1)c1ccccc1.CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccc(O)cc1
DB00675	Tamoxifen	DBMET00032	Tamoxifen N-oxide	Flavin-containing monooxygenase 1, Flavin-containing monooxygenase 3	DB00675	CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	CCC(=C(c1ccccc1)c1ccc(OCC[N+](C)(C)[O-])cc1)c1ccccc1	DrugBank	0.6363636363636364	train	3	CCC(=C(c1ccccc1)c1ccc(OCCNC)cc1)c1ccccc1.CCC(=C(c1ccccc1)c1ccc(OCC[N+](C)(C)[O-])cc1)c1ccccc1.CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccc(O)cc1
DB00802	Alfentanil	DBMET00346	noralfentanil	Cytochrome P450 3A4	DB00802	CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1	CCC(=O)N(c1ccccc1)C1(COC)CCNCC1	Both	0.5862068965517241	train	3	CCC(=O)N(c1ccccc1)C1(COC)CCNCC1
DB00836	Loperamide	DBMET01697	N-Desmethyloperamide	Cytochrome P450 3A4, Cytochrome P450 2D6, Cytochrome P450 2C8, Cytochrome P450 2B6	DB00836	CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1	CNC(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1	Both	0.7407407407407407	train	3	CNC(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
DB00843	Donepezil	DBMET02730	6-O-desmethyl donepezil		DB00843	COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2	COc1cc2c(cc1O)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2	Both	0.8490566037735849	train	3	COc1cc2c(cc1O)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.COc1cc2c(cc1O)CC(CC1CCN(Cc3ccccc3)CC1)C2=O
DB00868	Benzonatate	DBMET02977	4-(butylamino)benzoic acid	Cholinesterase	DB00868	CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1	CCCCNc1ccc(C(=O)O)cc1	DrugBank	0.5609756097560976	train	3	CCCCNc1ccc(C(=O)O)cc1
DB00907	Cocaine	DBMET00645	Cocaethylene		DB00907	COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C	CCOC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C	DrugBank	0.8125	train	3	CCOC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C.COC(=O)C1C2CCC(CC1OC(=O)c1ccccc1)N2
DB00986	Glycopyrronium	DBMET03354	Glycopyrronium M9 Metabolite	Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2C9, Cytochrome P450 2C18, Cytochrome P450 2C19, Cytochrome P450 3A4	DB00986	C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1	O=C(O)C(O)(c1ccccc1)C1CCCC1	DrugBank	0.5348837209302325	train	3	O=C(O)C(O)(c1ccccc1)C1CCCC1
DB01023	Felodipine	DBMET00368	dehydrofelodipine	Cytochrome P450 3A4	DB01023	CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl	CCOC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1cccc(Cl)c1Cl	Both	0.4727272727272727	train	3	CCOC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1cccc(Cl)c1Cl
DB01065	Melatonin	DBMET00258	6-Hydroxymelatonin	Cytochrome P450 1A2, Cytochrome P450 1A1, Cytochrome P450 2C19	DB01065	COc1ccc2[nH]cc(CCNC(C)=O)c2c1	COc1cc2c(CCNC(C)=O)c[nH]c2cc1O	Both	0.6458333333333334	train	3	COc1cc2c(CCNC(C)=O)c[nH]c2cc1O.COc1ccc2[nH]cc(CCN)c2c1
DB01079	Tegaserod	DBMET02368	5-methoxyindole-3-carboxylic acid		DB01079	CCCCCNC(=N)NN=Cc1c[nH]c2ccc(OC)cc12	COc1ccc2[nH]cc(C(=O)O)c2c1	DrugBank	0.3859649122807017	train	3	COc1ccc2[nH]cc(C(=O)O)c2c1.CCCCCNC(=N)NN=Cc1c[nH]c2ccc(O)cc12
DB01086	Benzocaine	DBMET03291	Acetylbenzocaine		DB01086	CCOC(=O)c1ccc(N)cc1	CCOC(=O)c1ccc(NC(C)=O)cc1	DrugBank	0.6129032258064516	train	3	Nc1ccc(C(=O)O)cc1.CCOC(=O)c1ccc(NC(C)=O)cc1.CCOC(=O)c1ccc(NO)cc1
DB01086	Benzocaine	DBMET03292	Benzocaine hydroxylamine	Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2C19, Cytochrome P450 2D6, Cytochrome P450 2E1	DB01086	CCOC(=O)c1ccc(N)cc1	CCOC(=O)c1ccc(NO)cc1	DrugBank	0.6333333333333333	train	3	Nc1ccc(C(=O)O)cc1.CCOC(=O)c1ccc(NC(C)=O)cc1.CCOC(=O)c1ccc(NO)cc1
DB01115	Nifedipine	DBMET02975	2,6-dimethyl-4-(2-nitrophenyl)-5-methoxycarbonyl-pyridine-3-carboxylic acid		DB01115	COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]	COC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1ccccc1[N+](=O)[O-]	DrugBank	0.902439024390244	train	3	COC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1ccccc1[N+](=O)[O-]
DB01118	Amiodarone	DBMET00012	Desethylamiodarone	Cytochrome P450 2C9, Cytochrome P450 1A2, Cytochrome P450 2D6, Cytochrome P450 2C8, Cytochrome P450 3A4	DB01118	CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1	CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCNCC)c(I)c1	Both	0.7333333333333333	train	3	CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCNCC)c(I)c1
DB01136	Carvedilol	DBMET00116	4'-Hydroxyphenylcarvedilol	Cytochrome P450 2D6, Cytochrome P450 2E1, Cytochrome P450 2C9, Cytochrome P450 3A4	DB01136	COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	COc1cc(O)ccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	Both	0.8392857142857143	train	3	COc1cc(O)ccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.COc1ccc(O)cc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.COc1ccccc1OCCNCC(O)COc1ccc(O)c2[nH]c3ccccc3c12
DB01136	Carvedilol	DBMET00117	5'-Hydroxyphenylcarvedilol	Cytochrome P450 2D6, Cytochrome P450 2C9, Cytochrome P450 3A4	DB01136	COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	COc1ccc(O)cc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	Both	0.8392857142857143	train	3	COc1cc(O)ccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.COc1ccc(O)cc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.COc1ccccc1OCCNCC(O)COc1ccc(O)c2[nH]c3ccccc3c12
DB01136	Carvedilol	DBMET00119	1-Hydroxyphenylcarvedilol	Prostaglandin G/H synthase 1, Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 1A1	DB01136	COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	COc1ccccc1OCCNCC(O)COc1ccc(O)c2[nH]c3ccccc3c12	DrugBank	0.7719298245614035	train	3	COc1cc(O)ccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.COc1ccc(O)cc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.COc1ccccc1OCCNCC(O)COc1ccc(O)c2[nH]c3ccccc3c12
DB01228	Encainide	DBMET01814	N-demethylencainide	Cytochrome P450 2D6	DB01228	COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1	COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2)cc1	Both	0.6964285714285714	train	3	COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2)cc1
DB01241	Gemfibrozil	DBMET02786	Gemfibrozil M2 Metabolite		DB01241	Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1	Cc1cc(OCCCC(C)(C)C(=O)O)c(C)cc1O	DrugBank	0.6585365853658537	train	3	Cc1cc(OCCCC(C)(C)C(=O)O)c(C)cc1O
DB01394	Colchicine	DBMET02756	2-Demethylcolchicine	Cytochrome P450 3A4	DB01394	COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2	COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2	Both	0.8490566037735849	train	3	COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(C)=O)CC2.COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2.COc1c(O)cc2c(c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2
DB01394	Colchicine	DBMET02757	3-Desmethylchochicine	Cytochrome P450 3A4	DB01394	COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2	COc1c(O)cc2c(c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2	Both	0.8490566037735849	train	3	COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(C)=O)CC2.COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2.COc1c(O)cc2c(c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2
DB04854	Febuxostat	DBMET03280	67M-2	Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9	DB04854	Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O	Cc1nc(-c2ccc(OCC(C)(C)O)c(C#N)c2)sc1C(=O)O	DrugBank	0.7321428571428571	train	3	Cc1nc(-c2ccc(OCC(C)(C)O)c(C#N)c2)sc1C(=O)O
DB04855	Dronedarone	DBMET02836	C-dealkyl-dronedarone		DB04855	CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1	CCCCN(CCCC)CCCOc1ccc(C(=O)O)cc1	DrugBank	0.4516129032258064	train	3	CCCCN(CCCC)CCCOc1ccc(C(=O)O)cc1.CCCCNCCCOc1ccc(C(=O)c2c(CCCC)oc3ccc(NS(C)(=O)=O)cc23)cc1
DB04896	Milnacipran	DBMET02295	N-Desethyl milnacipran	Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 2C19, Cytochrome P450 2D6, Cytochrome P450 2J2	DB04896	CCN(CC)C(=O)C1(c2ccccc2)CC1CN	CCNC(=O)C1(c2ccccc2)CC1CN	DrugBank	0.627906976744186	train	3	CCNC(=O)C1(c2ccccc2)CC1CN.CCN(CC)C(=O)C1(c2ccccc2)CC1CNC(=O)O
DB06207	Silodosin	DBMET03295	KMD-3241	Aldo-keto reductase family 1 member A1, Aldehyde dehydrogenase, mitochondrial	DB06207	CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F	CC(Cc1cc(C(N)=O)c2c(ccn2CCCO)c1)NCCOc1ccccc1OCC(F)(F)F	DrugBank	0.6883116883116883	train	3	CC(Cc1cc(C(N)=O)c2c(ccn2CCCO)c1)NCCOc1ccccc1OCC(F)(F)F.CC(Cc1cc2c(c(C(N)=O)c1)NCC2)NCCOc1ccccc1OCC(F)(F)F.NCCOc1ccccc1OCC(F)(F)F
DB06207	Silodosin	DBMET03298	KMD-3289		DB06207	CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F	CC(Cc1cc2c(c(C(N)=O)c1)NCC2)NCCOc1ccccc1OCC(F)(F)F	DrugBank	0.6578947368421053	train	3	CC(Cc1cc(C(N)=O)c2c(ccn2CCCO)c1)NCCOc1ccccc1OCC(F)(F)F.CC(Cc1cc2c(c(C(N)=O)c1)NCC2)NCCOc1ccccc1OCC(F)(F)F.NCCOc1ccccc1OCC(F)(F)F
DB06207	Silodosin	DBMET03299	Silodosin N-dealkylated metabolite		DB06207	CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F	NCCOc1ccccc1OCC(F)(F)F	DrugBank	0.3098591549295774	train	3	CC(Cc1cc(C(N)=O)c2c(ccn2CCCO)c1)NCCOc1ccccc1OCC(F)(F)F.CC(Cc1cc2c(c(C(N)=O)c1)NCC2)NCCOc1ccccc1OCC(F)(F)F.NCCOc1ccccc1OCC(F)(F)F
DB08808	Bupranolol	DBMET00809	carboxybupranolol, 4-chloro-3-[3-(1,1-dimethylethylamino)-2-hydroxy-propyloxy]benzoic acid		DB08808	Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1	CCCCNCC(O)COc1cc(C(=O)O)ccc1Cl	DrugBank	0.4814814814814814	train	3	CCCCNCC(O)COc1cc(C(=O)O)ccc1Cl
DB08903	Bedaquiline	DBMET03738	N-monodesmethyl bedaquiline	Cytochrome P450 3A4	DB08903	COc1nc2ccc(Br)cc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2ccccc12	CNCCC(O)(c1cccc2ccccc12)C(c1ccccc1)c1cc2cc(Br)ccc2nc1OC	DrugBank	0.796875	train	3	CNCCC(O)(c1cccc2ccccc12)C(c1ccccc1)c1cc2cc(Br)ccc2nc1OC
DB09069	Trimetazidine	DBMET03340	N-formyl Trimetazidine		DB09069	COc1ccc(CN2CCNCC2)c(OC)c1OC	COc1ccc(CN2CCN(C=O)CC2)c(OC)c1OC	DrugBank	0.6341463414634146	train	3	COc1ccc(CN2CCN(C=O)CC2)c(OC)c1OC.COc1ccc(CN2CCN(C(C)=O)CC2)c(OC)c1OC.COc1ccc(CN2CCNCC2)c(O)c1OC.COc1ccc(CN2CCNCC2)c(OC)c1O
