index,parent_smiles,parent_name,child_name,child_smiles,sampled_molecules,log_lhs
0,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,Fingolimod,"['M1', 'phosphate']","['NC(CO)(CO)CCc1ccc(CCCCCCCC(=O)O)cc1', 'CCCCCCCCc1ccc(CCC(N)(CO)COP(=O)(O)O)cc1']","['CCCCCCCCc1ccc(CCC(N)(CO)COC2OC(C(=O)O)C(O)C(O)C2O)cc1', 'CCCCCCCCc1ccc(CCC(N)(CO)C(=O)O)cc1', 'CCCCCCCC(O)c1ccc(CCC(N)(CO)CO)cc1', 'CCCCCCC(O)c1ccc(CCC(N)(CO)CO)cc1', 'CCCCCCCCc1ccc(CCC(C)(N)C(=O)O)cc1', 'NC(CO)(CO)CCc1ccc(CCCCCCC(=O)O)cc1', 'CCCCCCCc1ccc(CCC(N)(CO)COC2OC(C(=O)O)C(O)C(O)C2O)cc1', 'CCCCCCCc1ccc(CCC(N)(CO)CO)cc1', 'CCCCCCCCc1ccc(CCC(N)(C=O)CO)cc1', 'NC(CO)(CO)CCc1ccc(C(=O)O)cc1']","[-2.3478786945, -2.6664774418, -3.8929014206, -4.0744190216, -4.6463284492, -4.6960105896, -4.7003788948, -4.7271032333, -4.7796406746, -4.8733701706]"
0,CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,Fluticasone Propionate,['M1'],['CCC(=O)OC1(C(=O)O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C'],"['CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C', 'CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C', 'CCC(=O)SCF', 'CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C', 'CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(O)C4=CC(=O)C=CC4(C)C3C(O)CC21C', 'CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)CCC4(C)C3(F)C(O)CC21C', 'CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(=O)C=CC3(C)C(O)CC21C', 'CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)CCC4(C)C3C(O)CC21C', 'CCC(=O)OC1(C(=O)SCF)C(C)CC2C3C(F)CC4=CC(=O)C=CC4(C)C3C(O)CC21C', 'CCC(=O)OC1(C(=O)SCF)C(C)CC2C3C(=CC(=O)C=CC3F)C(C)(C)C21C', 'CCC(=O)OC1(C(=O)SCF)C(C)CC2C3C(=CC(=O)C=CC3F)C(C)CC21C', 'CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(O)C4=CC(=O)C=CC4(C)C3C(F)CC21C', 'CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C', 'CCC(=O)OC1(C(=O)O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C']","[-2.6148250103, -3.1227300167, -4.0469064713, -4.4070696831, -4.8588142395, -4.898168087, -5.0050940514, -5.0615162849, -5.0616221428, -5.2395882607, -5.4102959633, -5.6001095772, -5.607863903, -5.8138093948]"
0,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,Budesonide,"['M-IV', 'M-VI', 'M-II/M-III', 'M-VII', 'M-VIII', 'M-I']","['CCC(O)C1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1', 'CCCC1OC2CC3C4C=CC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1', 'CCCC1OC2CC3C4CC(O)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1', 'CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(=O)CC3(C)C2(C(=O)CO)O1', 'CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(O)CO)O1', 'CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CC(O)C2(O)C(=O)CO']","['CCCC1OC2CC3C4CCC(=O)C=C4CCC3C2(C)C1(O)C(=O)CO', 'CCCC1OC2CC3C4CCC(=O)C=C4CCC3(C)C2(O)C1C(=O)CO', 'CCCC1OC2CC3C4CCC(=O)C=C4CCC3(C)C2(O)C1O', 'CCCC1OC2CC3C4CCC(=O)C=C4C(O)CC3(C)C2(C(=O)CO)O1', 'CCCC1OC2CC3C(CCC4=CC(=O)C=CC43C)C2(C)C1(O)C(=O)CO', 'CCCC1OC2CC3C4CCC(=O)C=C4CCC3(C)C2(C(=O)CO)O1', 'CCCC1OC2CC3C4CCC(=O)C=C4CCC3(C)C12C(=O)CO', 'CCCC1OC2CC3C4CCC(=O)C=C4CCC3(C)C2(O)C1(O)C(=O)CO', 'CCCC1OC2CC3C4CCC(=O)C=C4CCC3C2(C)C1C(=O)CO', 'CCCC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO', 'CCCC1CC2(O)C(CC3C4CCC(=O)C=C4CCC32C)O1', 'CCCC1OC2CC3C4CCC(=O)C=C4CC(O)C3(C)C2(C(=O)CO)O1', 'CCCC1CC2(C)C(CC3C4CCC(O)CC4(C)CC(O)C32)O1', 'CCCC1OC2CC3C(CCC4=CC(=O)C=CC43C)C2(C)CC1O', 'CCCC1CC2(C)C(CC3C4CCC(=O)C=C4C(O)CC32C)O1', 'CCCC1OC2(C(=O)CO)C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C', 'CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(O)C1O']","[-2.8053269386, -3.3168308735, -3.6483125687, -3.6750183105, -3.9585840702, -3.9626657963, -4.0183005333, -4.2479910851, -4.3599143028, -4.6855049133, -4.8154287338, -4.8803067207, -5.1390724182, -5.5131106377, -5.6292805672, -5.7537651062, -5.9334907532]"
0,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,Formoterol,"['Met 1', 'FG1', 'FG2', 'FS']","['CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(NC=O)c1', 'COc1ccc(CC(C)NCC(O)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c(NC=O)c2)cc1', 'COc1ccc(CC(C)NCC(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(O)c(NC=O)c2)cc1', 'COc1ccc(CC(C)NCC(O)c2ccc(OS(=O)(=O)O)c(NC=O)c2)cc1']","['COc1ccc(CC(C)NCC(O)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c(NC=O)c2)cc1', 'CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(NC=O)c1', 'CC(NCC(O)c1ccc(O)c(NC=O)c1)C(O)c1ccc(O)cc1', 'COc1ccc(CC(C)NCC(O)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c(NC(C)=O)c2)cc1', 'COc1ccc(CC(C)NCC(O)c2ccc(O)c(N)c2)cc1', 'COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC(C)=O)c2)cc1', 'CC(=O)Nc1cc(C(O)CNC(C)Cc2ccc(O)cc2)ccc1O', 'CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(N)c1']","[-2.3023831844, -2.3771522045, -3.7444326878, -3.8713879585, -4.3004641533, -4.5129184723, -5.1044774055, -5.2221341133]"
0,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,Esomeprazole,"['5-O-desmethylomeprazole', 'omeprazole sulfone']","['COc1c(C)cnc(C[S+]([O-])c2nc3cc(O)ccc3[nH]2)c1C', 'COc1ccc2[nH]c(S(=O)(=O)Cc3ncc(C)c(OC)c3C)nc2c1']","['COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(O)c3C)nc2c1', 'COc1ccc2[nH]c([S+]([O-])Cc3ncc(CO)c(OC)c3C)nc2c1', 'COc1ccc2[nH]c(SCc3ncc(C)c(O)c3C)nc2c1', 'COc1ccc2[nH]c(SCc3ncc(C)c(OC)c3C)nc2c1', 'COc1c(C)cnc(C[n+]2ncc(C)c(O)c2C)c1C', 'COc1c(C)cnc(C[S+]([O-])c2nc3cc(O)ccc3[nH]2)c1C', 'COc1c(C)cnc(C)c1C[n+]1ncc(C)c(O)c1C', 'COc1c(C)cn[n+](Cc2ncc(C)c(O)c2C)c1C']","[-1.2250753641, -3.4600982666, -4.1537213326, -4.4556694031, -5.258128643, -5.8867497444, -6.0421791077, -6.1516799927]"
0,OCC1OC(c2ccc(Cl)c(Cc3ccc(OC4CCOC4)cc3)c2)C(O)C(O)C1O,Empagliflozin,"['M626/1', 'M626/2', 'M626/3', 'M468/1']","['O=C(O)C1OC(OC2C(c3ccc(Cl)c(Cc4ccc(OC5CCOC5)cc4)c3)OC(CO)C(O)C2O)C(O)C(O)C1O', 'O=C(O)C1OC(OCC2OC(c3ccc(Cl)c(Cc4ccc(OC5CCOC5)cc4)c3)C(O)C(O)C2O)C(O)C(O)C1O', 'O=C(O)C1OC(OC2C(O)C(CO)OC(c3ccc(Cl)c(Cc4ccc(OC5CCOC5)cc4)c3)C2O)C(O)C(O)C1O', 'OCCC(CO)Oc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1']","['O=C(O)C1OC(Oc2ccc(Cc3cc(OC4OC(CO)C(O)C(O)C4O)ccc3Cl)cc2)C(O)C(O)C1O', 'O=C(O)C1OCCC(Oc2ccc(Cc3cc(C4OC(CO)C(O)C(O)C4O)ccc3Cl)cc2)C(O)C(O)C1O', 'O=C(O)C1OCCC(Oc2ccc(Cc3cc(OC4OC(CO)C(O)C(O)C4O)ccc3Cl)cc2)C(O)C(O)C1O', 'OCC1OC(c2ccc(Cl)c(Cc3ccc(OC4CC(O)C(O)C(O)C4O)cc3)c2)C(O)C(O)C1O', 'OCC1OC(O)C(O)C(O)C1O', 'OCC1OC(Oc2ccc(Cl)c(Cc3ccc(OC4CC(O)C(O)C(O)C4O)cc3)c2)C(O)C(O)C1O', 'OCC1OC(Oc2ccc(Cl)c(Cc3ccc(O)cc3)c2)C(O)C(O)C1O', 'OCC1OC(c2ccc(Cl)c(Cc3ccc(O)cc3)c2)C(O)C(O)C1O', 'O=C(O)C1OC(Oc2ccc(Cc3cc(C4OC(CO)C(O)C(O)C4O)ccc3Cl)cc2)C(O)C(O)C1O', 'O=C(O)C1OCCC(Oc2ccc(Cc3cc(C4OC(O)C(O)C(O)C4O)ccc3Cl)cc2)C(O)C(O)C1O', 'OCC1OC(Oc2ccc(Cl)c(Cc3ccc(OC4OC(O)C(O)C(O)C4O)cc3)c2)C(O)C(O)C1O', 'O=C(O)C1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O', 'O=C(O)C1OC(Oc2ccc(Cc3cc(C4OC(CO)C(O)C(O)C4O)ccc3Cl)cc2)CC(O)C1O']","[-2.5095376968, -2.7865507603, -3.1563417912, -3.2399015427, -3.2639403343, -3.4985604286, -3.8520741463, -3.8738279343, -4.3935756683, -4.4759783745, -4.6987929344, -4.7653012276, -6.0728201866]"
0,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,Dasatinib,"['M9', 'M6', 'M4', 'M20', 'M24', 'M5']","['Cc1nc(Nc2ncc(C3=Nc4c(Cl)cccc4CO3)s2)cc(N2CCN(CCO)CC2)n1', 'Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CC(=O)O)CC2)n1', 'Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCNCC2)n1', 'Cc1nc(Nc2ncc(C(=O)Nc3c(C)cc(O)cc3Cl)s2)cc(N2CCN(CCO)CC2)n1', 'Cc1nc(Nc2ncc(C(=O)Nc3c(Cl)cccc3CO)s2)cc(N2CCN(CCO)CC2)n1', 'Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CC[N+]([O-])(CCO)CC2)n1']","['Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCNCC2)n1', 'Cc1nc(Nc2ncc(C(=O)O)s2)cc(N2CCN(CCO)CC2)n1', 'Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCNC(=O)C2)n1', 'Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CC(=O)O)CC2)n1']","[-1.161960721, -4.4880104065, -5.6092414856, -6.2244672775]"
0,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,Atorvastatin,"['para-hydroxyatorvastatin', 'ortho-hydroxyatorvastatin']","['CC(C)c1c(C(=O)Nc2ccc(O)cc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O', 'CC(C)c1c(C(=O)Nc2ccccc2O)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O']","['CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccc(F)cc2)c(-c2ccccc2)n1CCC(O)CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccc(F)cc2)c(-c2ccccc2)n1CCC(O)CC(=O)O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccc(F)cc2)c(-c2ccc(O)cc2)n1CCC(O)CC(=O)O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccc(F)cc2)c(-c2ccccc2)n1CCC(=O)O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccc(F)cc2)c(-c2ccccc2)n1CCC(=O)OC1OC(C(=O)O)C(O)C(O)C1O', 'CC(C)c1c(C(=O)Nc2ccc(O)cc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(=O)O', 'CC(C)c1c(C(=O)Nc2ccc(O)cc2)c(-c2ccc(F)cc2)c(-c2ccccc2)n1CCC(O)CC(=O)O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccc(F)cc2)c(-c2ccccc2)n1CCC(=O)CC(=O)O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccc(F)cc2)c(-c2ccc(CO)cc2)n1CCC(O)CC(=O)O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(=O)O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(=O)O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccc(F)cc2)c(-c2ccccc2)n1CCC(=O)CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(=O)OC1OC(C(=O)O)C(O)C(O)C1O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccc(F)cc2)c(-c2ccccc2)n1CCC(O)CC(=O)OC1OC(CO)C(O)C(O)C1O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1CCC(=O)O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1CCC(=O)OC1OC(C(=O)O)C(O)C(O)C1O', 'CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccc(F)cc2)c(-c2ccccc2)n1CC(O)CC(=O)O']","[-2.2187795639, -2.7264437675, -3.1825032234, -3.2874617577, -3.3228144646, -4.126490593, -4.3079857826, -4.3818116188, -4.6343383789, -5.0414409637, -5.0647377968, -5.5192203522, -5.543659687, -5.6803936958, -5.6960349083, -5.8987584114, -6.1938138008, -6.231221199]"
0,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,Pomalidomide,"['M10', 'M16', 'M12', 'M19', 'M11', 'M18', 'M17']","['NC(=O)C(CCC(=O)O)N1C(=O)c2cccc(N)c2C1=O', 'Nc1ccc(O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O', 'Nc1cccc(C(=O)O)c1C(=O)O', 'Nc1cccc2c1C(=O)N(C1CC(O)C(=O)NC1=O)C2=O', 'NC(=O)CCC(C(=O)O)N1C(=O)c2cccc(N)c2C1=O', 'O=C(O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O', 'Nc1c(O)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O']","['NC1CCC(=O)NC1=O', 'NC(=O)CCC(NC(=O)c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(=O)O', 'Nc1cccc2c1C(=O)N(C1CCC(O)NC1=O)C2=O', 'Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2O', 'NC(=O)CCC(NC(=O)c1cccc2c(N)cccc12)C(=O)O', 'NC(=O)CCC(NC(=O)c1cccc2c1NC(=O)C2)C(=O)O']","[-2.7723302841, -3.357963562, -3.4400911331, -4.2855434418, -4.626080513, -5.4249539375]"
0,CC(C)OC(=O)C(C)NP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O)Oc1ccccc1,Sofosbuvir,['first metabolite'],['CC(NP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O)Oc1ccccc1)C(=O)O'],"['CC(NP(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C(O)C1O)C(=O)O', 'CC(NP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C(O)C1O)Oc1ccccc1)C(=O)O', 'CC(NP(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C1O)C(=O)O', 'CC(NP(=O)(OCC1OC(C)(F)C(O)C1O)Oc1ccccc1)C(=O)O', 'CC(NP(=O)(OCC1OC(C)(C)C(O)C1O)Oc1ccccc1)C(=O)O', 'CC(NP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C1O)Oc1ccccc1)C(=O)O', 'CC(NP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(C)C1O)Oc1ccccc1)C(=O)O', 'CC(NP(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C(C)(F)C1O)C(=O)O', 'CC(NP(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(C)C1O)C(=O)O', 'CC(NP(=O)(O)O)C(=O)O', 'CC(NP(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C(O)C1(F)F)C(=O)O', 'CC(NP(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O)C(=O)O']","[-2.0069766045, -3.3242652416, -3.8049492836, -4.5903744698, -4.7051048279, -5.0590658188, -5.0975165367, -5.1637272835, -5.1976470947, -5.2108998299, -5.8384647369, -5.9159917831]"
0,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,Darunavir,"['M23', 'M19', 'M33', 'M20', 'M18', 'M29']","['CC(C)(O)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1', 'CC(C)CN(CC(O)C(N)Cc1ccccc1)S(=O)(=O)c1ccc(N)cc1', 'CC(C)CN(CC(O)C(Cc1ccc(O)cc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1', 'CC(C)CN(CC(OC1OC(C(=O)O)C(O)C(O)C1O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1', 'CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(NC2OC(C(=O)O)C(O)C(O)C2O)cc1', 'CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)c(O)c1']","['CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC2C1O)S(=O)(=O)c1ccc(N)cc1', 'CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N=O)cc1', 'CC(O)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1', 'CC(=O)Nc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)OC2COC3OCCC23)cc1', 'CC(C)CN(CC(O)C(N)Cc1ccccc1)S(=O)(=O)c1ccc(N)cc1', 'CC(C)CN(CC(=O)c1ccc(N)cc1)CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12', 'CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N=C(N)N)cc1']","[-4.0225667953, -4.4306774139, -4.7354807854, -4.8019051552, -6.1727118492, -6.2545557022, -7.4427814484]"
0,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,Nilotinib ,"['P42.1', 'P41.6', 'P36.5', 'P36', 'P50']","['Cc1cn(-c2cc(NC(=O)c3ccc(CO)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1', 'Cc1ccc(C(=O)Nc2cc(-n3cnc(CO)c3)cc(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1', 'Cc1ccc(C(=O)Nc2cc(-n3cnc(C(=O)O)c3)cc(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1', 'Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccc[n+]([O-])c5)n4)c3)cc(C(F)(F)F)c2)cn1', 'Cc1ccc(C(=O)Nc2cc(N)cc(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1']","['Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccc[n+]([O-])c5)n4)c3)cc(C(F)(F)F)c2)cn1', 'Cc1ccc(C(=O)Nc2cc(-n3cnc(CO)c3)cc(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1', 'Cc1cn(-c2cc(NC(=O)c3ccc(CO)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1', 'Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccc(O)nc5)n4)c3)cc(C(F)(F)F)c2)cn1', 'Cc1ccc(C(=O)Nc2cc(-n3ccc(CO)n3)cc(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1', 'Cc1cn(-c2cc(Nc3nccc(-c4cccnc4)n3)cc(C(F)(F)F)c2)cn1']","[-2.0796070099, -3.4524040222, -4.6279454231, -5.026717186, -5.1594882011, -5.9259610176]"
0,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,Osimertinib,"['AZ5104', 'AZ7550', 'M1', 'M8', 'M2', 'M21', 'M10']","['C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C', 'C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCNC', 'C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-]', 'COc1cc(N(C)CCN(C)C)c(NC(=O)CCSCC(N)C(=O)NCC(=O)O)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1', 'C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1NC', 'COc1cc(N(C)CCN(C)C)c(NC(=O)CCSCC(N)C(=O)O)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1', 'COc1cc(N(C)CCN(C)C)c(NC(=O)CCSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1']","['C=CC(=O)Nc1cc(OC)c(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc1NCCN(C)C', 'C=CC(=O)Nc1cc(OC)c(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1NCCN(C)C', 'C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1NCCN(C)C', 'C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C', 'C=CC(=O)Nc1cc(OC)c(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc1NC', 'C=CC(=O)Nc1cc(OC)c(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc1NCCNC', 'C=CC(=O)Nc1cc(OC)c(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1NC', 'C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN', 'C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1NCCN(C)C', 'C=CC(=O)Nc1cc(OC)c(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc1N', 'C=CC(=O)N(C)CCN(C)c1cc(OC)c(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1NC1OC(C(=O)O)C(O)C(O)C1O', 'C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N', 'C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1NC', 'C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCNC', 'C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1NCCNC', 'C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCNC', 'C=CC(=O)N(C)CCN(C)c1cc(OC)c(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc1NC1OC(C(=O)O)C(O)C(O)C1O', 'C=CC(=O)N(C)CCN(C)c1cc(OC)c(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1N']","[-2.972430706, -3.2040286064, -3.6415882111, -3.903575182, -3.9519548416, -3.9883906841, -4.0371642113, -4.3357195854, -4.3397884369, -4.3716192245, -4.3811969757, -4.4103589058, -4.4982972145, -4.6827025414, -4.7223787308, -4.9711518288, -4.9957084656, -5.1228437424]"
