parent_smiles,child_smiles,set,tanimoto
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2cc(O)ccc2[nH]1,train,0.7857142857142857
CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,CCCC(=O)N(c1ccccc1)C1CCNCC1,train,0.6170212765957447
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,OC1=NC(c2ccccc2)(c2ccc(O)cc2)C(O)=N1,train,0.225
C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,C=C1CCC2(O)C3Cc4ccc(OS(=O)(=O)O)c5c4C2(CCN3CC2CC2)C1O5,train,0.734375
Cn1cc[nH]c1=S,Cn1ccnc1SO,train,0.21875
CNCCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)COC2(CCCN)c1ccc(F)cc1,train,0.75
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,CN1C(=O)NC(=O)C(C)(C2=CC(O)CCC2)C1=O,train,0.5813953488372093
NC(CCC(=O)O)C(=O)O,O=C(O)CCC(=O)C(=O)O,train,0.3333333333333333
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,CNCCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,train,0.7021276595744681
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC(=O)C1CCC2C3C(O)CC4=CC(=O)CCC4(C)C3CCC12C,train,0.6862745098039216
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,Cc1cccc(C)c1NC(=O)CN1CCN(CC(O)CO)CC1,train,0.660377358490566
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,COC(=O)C1C2CCC(CC1C(=O)Oc1ccccc1)N2,train,0.3442622950819672
O=Cc1cccc2ccccc12,O=C(O)c1cccc2ccccc12,train,0.4137931034482758
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CC(O)C(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,train,0.7021276595744681
Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)(=O)NO)cc1,Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)O)cc1,train,0.6
O=C(O)Cc1ccccc1NC1=C(Cl)C=CC2OC12Cl,NC(CCC(=O)NC(CSC1C(Nc2ccccc2CC(=O)O)=C(Cl)C=CC1O)C(=O)NCC(=O)O)C(=O)O,train,0.3461538461538461
CN(C)c1ccccc1,C[N+](C)([O-])c1ccccc1,train,0.3043478260869565
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(CO)c2ccc(NC(=O)OC3CCCC3)cc12,train,0.8589743589743589
CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,CCCCCC(O)C=CC1C2CC(OO2)C1CC=CCCCC(=O)O,train,0.5076923076923077
NCCCC(N)C(=O)O,CC(N)C(=O)O,train,0.3478260869565217
NC(=O)N1c2ccccc2C=Cc2cc(O)ccc21,NC(=O)N1c2ccccc2C=Cc2cc(O)c(O)cc21,train,0.7222222222222222
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,CCCS(=O)(=O)c1ccc2nc(NC(=O)OC)[nH]c2c1,train,0.6037735849056604
CCn1c(C(C)O)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c1=O,CCn1c(C(C)=O)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c1=O,train,0.7413793103448276
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2CC1C(=O)O,train,0.8181818181818182
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1O,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC1OC(C(=O)O)C(O)C(O)C1O,train,0.6923076923076923
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,Nc1ncnc2[nH]cnc12,train,0.2553191489361702
CN1CCCC1c1cccnc1,CN1CCCC1(O)c1cccnc1,train,0.3863636363636363
O=C1OC(C(O)CO)C(O)=C1O,O=C1OC(C(O)CO)C(=O)C1=O,train,0.5806451612903226
O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1F,O=c1[nH]cc(F)c(=O)[nH]1,train,0.25
Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C,Cc1c(CO)ccc2c(=O)c3cccc(CC(=O)O)c3oc12,train,0.775
N=c1nc(O)c2c([nH]1)NCC1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CN21,CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,train,0.4204545454545454
CC(C)(O)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,CC(O)(CO)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,train,0.8043478260869565
Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)C(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCC(=O)O)O2,train,0.6808510638297872
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,C1=CC2OC2c2c1cc1ccc3cccc4ccc2c1c34,train,0.4102564102564102
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O,train,0.5952380952380952
O=c1[nH]c(=O)n(C2OC(COP(=O)(O)O)C(O)C2O)cc1F,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1F,train,0.6808510638297872
CNNCc1ccc(C(=O)NC(C)C)cc1,CC(C)NC(=O)c1ccc(C(=O)O)cc1,train,0.5588235294117647
CCCCCCC(=O)O,CCCCCCC=O,train,0.375
O=C(CCO)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,O=C(CCO)N(c1ccccc1)C1CCNCC1,train,0.6086956521739131
Nc1c2c(nc3ccccc13)CCCC2,Nc1c2c(nc3ccccc13)C(O)CCC2,train,0.55
CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,COc1cc(CC(N)C(=O)O)ccc1O,train,0.3478260869565217
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,CC(C=CC1=C(C)C(O)CCC1(C)C)=CC=CC(C)=CC(=O)O,train,0.6666666666666666
CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,CNCCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,train,0.7407407407407407
COc1ccc2c(c1)[nH]c1c(C)nccc12,Cc1nccc2c1[nH]c1cc(O)ccc12,train,0.6410256410256411
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,NNCc1ccc(O)c(O)c1O,train,0.4722222222222222
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1O,COc1ccc(C(C#N)(CCCN)C(C)C)cc1OC,train,0.5892857142857143
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,CN1C(C(=O)Nc2ncc(C(=O)O)s2)=C(O)c2ccccc2S1(=O)=O,train,0.7647058823529411
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,train,0.6363636363636364
O=C(OC1C(O)C(O)C(O)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,O=C(OC1C(O)C(O)C(O)C(O)C1OC(=O)c1cccnc1)c1cccnc1,train,0.967741935483871
CCCC(CCC)C(=O)O,CC=CC(CCC)C(=O)O,train,0.4615384615384615
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,CCNCCCC(C)Nc1ccnc2cc(Cl)ccc12,train,0.7058823529411765
CCC(=C(c1ccccc1)c1ccc(OCCN)cc1)c1ccccc1,CCC(=C(c1ccccc1)c1ccc(OCCO)cc1)c1ccccc1,train,0.7567567567567568
CC12CCC(C(=Cc3ccc(CO)cc3)C1=O)C2(C)C,CC12CCC(C(=Cc3ccc(C(=O)O)cc3)C1=O)C2(C)C,train,0.6744186046511628
CN(C)CCC=C1c2ccccc2CCc2ccccc21,CN(C)CCC=C1c2ccccc2CC(O)c2ccccc21,train,0.65
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,COc1cc2c(cc1O)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,train,0.8490566037735849
OCC1OC(O)C(O)C(O)C1O,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,train,0.3414634146341463
NCCc1ccc(O)c(O)c1,NCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1,train,0.391304347826087
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,train,0.6226415094339622
CCOC(=O)c1c(COCCO)nc(C)c(C(=O)OC)c1-c1ccccc1Cl,CCOC(=O)c1c(COCC(=O)O)nc(C)c(C(=O)OC)c1-c1ccccc1Cl,train,0.7894736842105263
CCN(CC)C(=O)c1cccc(C)c1,CCN(CC)C(=O)c1cccc(CO)c1,train,0.696969696969697
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(N)cc12,train,0.6883116883116883
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC(=O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,train,0.5283018867924528
OCC1OC(O)C(O)C(O)C1O,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,train,0.6296296296296297
CNC(C)Cc1ccccc1,CNC(C)Cc1ccc(O)cc1,train,0.6296296296296297
CC(c1cc2ccccc2s1)N(O)C(N)=O,CC(c1cc2ccc(O)cc2s1)N(O)C(N)=O,train,0.7073170731707317
C#CC1(O)CCC2C3CCC4CC(=O)CCC4C3CCC21C,C#CC1(O)CCC2C3CCC4CC(O)CCC4C3CCC21C,train,0.6326530612244898
COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O,COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(CO)n1)C(=O)O,train,0.8
NC(CCC(=O)O)C(=O)O,O=CNC(CCC(=O)O)C(=O)O,train,0.4137931034482758
OCc1ccnc2c1N=C(O)c1cccnc1N2C1CC1,O=C1Nc2c(C(=O)O)ccnc2N(C2CC2)c2ncccc21,train,0.4385964912280701
CCn1c(C(C)=O)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c1=O,CCn1c(C(C)=O)nn(CCC(=O)OC)c1=O,train,0.423728813559322
NCCCC(N)C(=O)O,[H]NC(=O)NCCCC(N)C(=O)O,train,0.5357142857142857
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,COc1ccccc1OCC(O)CO,train,0.4339622641509434
Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCC(=O)O)O2,train,0.803921568627451
CC(C=CC1=C(C)CCC(=O)C1(C)C)=CC=CC(C)=CC(=O)O,CC(C=CC1=C(C)CCC(=O)C1(C)C)=CC=CC(C)=CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O,train,0.6379310344827587
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,COc1c(O)cc2c(c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,train,0.8490566037735849
CNCCCC12CCC(c3ccccc31)c1ccccc12,NCCCC12CCC(c3ccccc31)c1ccccc12,train,0.6842105263157895
CNCC(O)c1ccc(O)c(O)c1,CNCC(O)c1ccc(O)c(OC)c1,train,0.6764705882352942
CNC(C)Cc1ccccc1,CC(N)Cc1ccc(O)cc1,train,0.3125
Oc1cccc2cccnc12,OCC1OC(Oc2cccc3cccnc23)C(O)C(O)C1O,train,0.3720930232558139
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,CC(C)(C#N)c1cc(C(=O)O)cc(C(C)(C)C#N)c1,train,0.3809523809523809
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,O=C(O)CC(Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O)C(=O)O,train,0.6451612903225806
CC(O)C(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)O)C21,CC(O)C(C)C(=O)OC1CC(OC2OC(C(=O)O)C(O)C(O)C2O)C=C2C=CC(C)C(CCC(O)O)C21,train,0.6470588235294118
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCCC(=O)NC1(C(=O)NCc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)CCCC1,train,0.5205479452054794
NCCCC(N)C(=O)O,[H]NC(=O)CCC(N)C(=O)O,train,0.52
CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(N)=O,train,0.7037037037037037
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCC=CCC=CCC=CCC=CCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,train,0.21
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)O)c1,train,0.717391304347826
CNCC(O)c1ccc(O)c(O)c1,CNCC(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1,train,0.4509803921568627
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,Cc1c2c(c(C)c3ccccc13)C1OC1c1ccccc1-2,train,0.282051282051282
OCC1OC(O)C(O)C(O)C1O,CC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(C)=O,train,0.3111111111111111
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,Cc1cc(OCC(F)(F)F)c(C)c(C[S+]([O-])c2nc3c(O)cccc3[nH]2)n1,train,0.578125
NCC(O)c1ccc(O)c(O)c1,NCC(O)c1ccc(OS(=O)(=O)O)c(O)c1,train,0.5555555555555556
Cc1cc(=O)n(-c2ccccc2)n1C,Cn1c(CO)cc(=O)n1-c1ccccc1,train,0.5882352941176471
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,OCCOCCN1CCN(C2=Nc3ccc(O)cc3Sc3ccccc32)CC1,train,0.8076923076923077
NCCc1ccc(O)c(O)c1,NCCc1ccc(O)c(OS(=O)(=O)O)c1,train,0.5454545454545454
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)C(O)C1,train,0.84
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=O,train,0.7272727272727273
NC(=O)N1C2=CC3OC3C=C2C=Cc2ccccc21,NC(=O)N1c2ccccc2C=Cc2ccc(O)cc21,train,0.5111111111111111
CNCCCC12CCC(c3ccccc31)c1ccccc12,CNCCCC12CCC(c3ccccc31)c1cc(O)ccc12,train,0.7857142857142857
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,train,0.68
CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(CO)nc2)cc1,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(C(=O)O)nc2)cc1,train,0.6938775510204082
CC#CCn1c(NCCCC(=O)C(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(NCCCC(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,train,0.8840579710144928
CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,C=C(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,train,0.7441860465116279
O=C1CCc2ccc(OCCCCN3CCN(c4ccc(O)c(Cl)c4Cl)CC3)cc2N1,O=C1CCc2ccc(OCCCCN3CC[N+](=C4C=CC(=O)C(Cl)=C4Cl)CC3)cc2N1,train,0.5797101449275363
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CC(O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,train,0.6818181818181818
CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,CC12CCC(S(=O)(=O)O)CC1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,train,0.5151515151515151
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCC(O)CC=CCC=CCC=CCC=CCCCC(=O)O,train,0.6285714285714286
O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1cc(O)ccc1N(O)c1c(Cl)cccc1Cl,train,0.5348837209302325
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],COC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1ccccc1[N+](=O)[O-],train,0.48
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCC(O)C2)c1=O,train,0.8405797101449275
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,CC(=O)OC1(C(C)=O)CC(O)C2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,train,0.7704918032786885
Nc1ccn(C2CSC(CO)O2)c(=O)n1,Nc1ccn(C2CSC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)n1,train,0.625
O=S(=O)(O)CCS,O=S(=O)(O)CCSSCCS(=O)(=O)O,train,0.45
COc1ccccc1OCC(O)COC(N)=O,NC(=O)OCC(O)COc1ccccc1O,train,0.7428571428571429
CN(C)CCCN1c2ccccc2CCc2cc(O)c(Cl)cc21,CNCCCN1c2ccccc2CCc2cc(O)c(Cl)cc21,train,0.7142857142857143
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,CC12CCC3C(CC=C4CC(=O)CCC43C)C1CCC2=O,train,0.6590909090909091
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,CC12CC(=O)C3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O,train,0.2666666666666666
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,train,0.6862745098039216
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,CCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,train,0.75
CC(C)C1(NC(=O)C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O,CC(C)C1(NC(=O)C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCC(O)N3C(=O)C(Cc3ccccc3)N2C1=O,train,0.8152173913043478
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)(C)O,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(C)C(C)(C)O)CC(O)CC1O,train,0.8
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(O)c1O,train,0.9487179487179488
COc1cc2c(cc1O)CCC1C2CCC2(C)C(=O)CCC12,CC12CCC3c4cc(O)c(O)cc4CCC3C1CCC2=O,train,0.782608695652174
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(S(=O)O)CC4)cn3)nc2n(C2CCCC2)c1=O,train,0.7887323943661971
O=C(O)CCCCC1SCC2NC(=O)NC21,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OC(=O)CCCCC2SCC3NC(=O)NC32)C(O)C1O,train,0.379746835443038
Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1ccccc1-c1cc(N2CCNCC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,train,0.8225806451612904
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,CCCCCC=CCC=CCC1OC1CC=CCCCC(=O)O,train,0.7352941176470589
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,CN1C(=C(O)Nc2ccc(O)cn2)C(=O)c2sc(Cl)cc2S1(=O)=O,train,0.4923076923076923
O=C(O)CCCO,O=C(O)CCC(=O)O,train,0.5333333333333333
CC(=O)OC1C=CC2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,train,0.7017543859649122
NCCCCCC(=O)O,O=C(O)CCCCC(=O)O,train,0.6470588235294118
N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,N#Cc1cc(-c2n[nH]c(-c3ccnc(O)c3)n2)ccn1,train,0.775
CNCCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1,train,0.6727272727272727
Nc1nc(=S)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,Nc1nc(=S)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,train,0.9655172413793104
COc1cc(CC=O)ccc1O,COc1cc(CC(=O)O)ccc1O,train,0.6176470588235294
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C1N=C(O)CCC1N1C(=O)C2=CC3OC3C=C2C1=O,train,0.28
C[N+](C)(C)CC(=O)[O-],C[N+](C)(C)CC=O,train,0.2727272727272727
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(C)cc(OC)c1C2=O,train,0.8367346938775511
O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cc(O)cc1Cl,train,0.8
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)O)C2(C)C)CC1=O,C=CCC1=C(C)C(O)CC1=O,train,0.4150943396226415
Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCC(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCC(=O)O)O2,train,0.9782608695652174
