parent_name,child_name,parent_smiles,child_smiles,origin,source,set
Ipratropium,Phenylacetic acid,c1ccc(C(CO)C(OC2CC3CCC(C2)[N+]3(C)C(C)C)=O)cc1,c1ccccc1CC(O)=O,DB00332,DrugBank,train
Fluoxetine,Fluoxetine glucuronide,FC(c1ccc(OC(c2ccccc2)CCNC)cc1)(F)F,c1cc(OC(CCN(C)C2OC(C(O)=O)C(O)C(O)C2O)c2ccccc2)ccc1C(F)(F)F,DB00472,Both,train
Dextromethorphan,Dextrorphan,C1CC23c4cc(OC)ccc4CC(C2CCCC3)N1C,c12c(cc(O)cc1)C13C(C(C2)N(C)CC1)CCCC3,DB00514,Both,train
Benazepril,Benazeprilat,C(CCc1ccccc1)(NC1C(=O)N(CC(O)=O)c2c(cccc2)CC1)C(OCC)=O,c1cc2c(cc1)CCC(NC(CCc1ccccc1)C(=O)O)C(=O)N2CC(O)=O,DB00542,DrugBank,train
Hydroxyzine,Cetirizine,N1(C(c2ccc(Cl)cc2)c2ccccc2)CCN(CCOCCO)CC1,C(COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1)(=O)O,DB00557,DrugBank,train
Thiopental,Pentobarbital,C(CC)C(C)C1(CC)C(=O)NC(=S)NC1=O,N1C(=O)NC(=O)C(C(C)CCC)(CC)C1=O,DB00599,DrugBank,train
Testosterone,Androstenedione,C1C(=O)C=C2CCC3C4CCC(O)C4(C)CCC3C2(C)C1,O=C1C2(C)CCC3C4(C)CCC(=O)C=C4CCC3C2CC1,DB01420,Both,train
Clorazepic acid,Nordazepam,c12c(ccc(Cl)c1)NC(=O)C(C(O)=O)N=C2c1ccccc1,c1ccc(C2=NCC(=O)Nc3c2cc(Cl)cc3)cc1,DB00628,DrugBank,train
Guanabenz,Guanoxabenz,N(=Cc1c(Cl)cccc1Cl)N=C(N)N,N=C(NO)NN=Cc1c(Cl)cccc1Cl,DB00629,DrugBank,train
Mycophenolate mofetil,Mycophenolic acid,O(c1c(CC=C(CCC(=O)OCCN2CCOCC2)C)c(O)c2c(c1C)COC2=O)C,O=C(O)CCC(C)=CCc1c(OC)c(C)c2c(c1O)C(=O)OC2,DB00688,DrugBank,train
Hydrocortisone,Cortisone,C1(C(=O)CO)(O)C2(C)C(C3CCC4=CC(=O)CCC4(C)C3C(O)C2)CC1,C12C(C)(CC(=O)C3C4(C)C(=CC(=O)CC4)CCC13)C(C(CO)=O)(O)CC2,DB00741,DrugBank,train
Phenelzine,Phenylacetic acid,C(CNN)c1ccccc1,OC(=O)Cc1ccccc1,DB00780,DrugBank,train
Phenelzine,Phenethylamine,c1ccccc1CCNN,c1ccc(CCN)cc1,DB00780,DrugBank,train
Phenethylamine,Phenylacetic acid,c1c(CCN)cccc1,c1ccccc1CC(O)=O,DB00780,DrugBank,train
Candesartan cilexetil,Candesartan,C1CCC(OC(OC(C)OC(=O)c2cccc3nc(OCC)n(Cc4ccc(-c5ccccc5-c5[nH]nnn5)cc4)c32)=O)CC1,c1(-c2ccc(Cn3c4c(C(=O)O)cccc4nc3OCC)cc2)c(-c2nnn[nH]2)cccc1,DB00796,DrugBank,train
Pentoxifylline,Lisofylline,O=c1n(CCCCC(C)=O)c(=O)c2c(n1C)ncn2C,n1(C)c2c(c(=O)n(CCCCC(O)C)c1=O)n(C)cn2,DB12406,DrugBank,train
Diazepam,Nordazepam,c1c(Cl)ccc2c1C(c1ccccc1)=NCC(=O)N2C,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1,DB00829,DrugBank,train
Diazepam,Temazepam,c1(Cl)ccc2c(c1)C(c1ccccc1)=NCC(=O)N2C,c1ccccc1C1=NC(O)C(=O)N(C)c2c1cc(Cl)cc2,DB00829,Both,train
Prednisolone,Prednisone,CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO,C1(=O)C=C2CCC3C4C(C)(CC(=O)C3C2(C)C=C1)C(C(CO)=O)(O)CC4,DB15566,DrugBank,train
Cocaine,Benzoylecgonine,c1ccccc1C(OC1C(C(OC)=O)C2CCC(N2C)C1)=O,CN1C2CC(OC(c3ccccc3)=O)C(C(O)=O)C1CC2,DB00907,DrugBank,train
Hydrocodone,Hydromorphone,C12N(C)CCC34c5c(c(OC)ccc5C1)OC3C(=O)CCC24,c12c3c(c(O)cc1)OC1C34CCN(C)C(C2)C4CCC1=O,DB15465,Both,train
Dimenhydrinate,8-chlorotheophylline,n1(C)c(=O)n(C)c2[nH]c(Cl)nc2c1=O,O=c1c2c(n(C)c(=O)n1C)nc(Cl)[nH]2,DB00985,DrugBank,train
Isosorbide mononitrate,Isosorbide,O(C1C2OCC(O)C2OC1)[N+](=O)[O-],C12OCC(O)C1OCC2O,DB01020,DrugBank,train
Phylloquinone,Menatetrenone,C(C=C(CCCC(C)CCCC(C)CCCC(C)C)C)C1=C(C)C(=O)c2ccccc2C1=O,C1(C)=C(CC=C(CCC=C(CCC=C(C)CCC=C(C)C)C)C)C(=O)c2c(cccc2)C1=O,DB01022,DrugBank,train
Selegiline,Levmetamfetamine,CC(N(CC#C)C)Cc1ccccc1,c1cc(CC(C)NC)ccc1,DB01037,Both,train
Fenofibrate,Fenofibric acid,c1(OC(C(=O)OC(C)C)(C)C)ccc(C(=O)c2ccc(Cl)cc2)cc1,CC(C(O)=O)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C,DB01039,DrugBank,train
Benzocaine,Aminobenzoic acid,O(C(c1ccc(N)cc1)=O)CC,O=C(O)c1ccc(N)cc1,DB01086,DrugBank,train
Nefazodone,m-Chlorophenylpiperazine,C1CN(c2cccc(Cl)c2)CCN1CCCn1nc(CC)n(CCOc2ccccc2)c1=O,C1N(c2cccc(Cl)c2)CCNC1,DB01149,Both,train
Levodopa,Dopamine,c1(CC(C(=O)O)N)ccc(O)c(O)c1,Oc1cc(CCN)ccc1O,DB01235,DrugBank,train
Olsalazine,Mesalazine,c1(N=Nc2ccc(O)c(C(=O)O)c2)cc(C(=O)O)c(O)cc1,c1c(C(=O)O)c(O)ccc1N,DB01250,DrugBank,train
Lisdexamfetamine,Dextroamphetamine,C(C(=O)NC(C)Cc1ccccc1)(N)CCCCN,c1cccc(CC(C)N)c1,DB01255,DrugBank,train
Lisdexamfetamine,Lysine,C(N)CCCC(N)C(NC(C)Cc1ccccc1)=O,O=C(C(N)CCCCN)O,DB01255,DrugBank,train
Mestranol,Ethinylestradiol,COc1ccc2c(c1)CCC1C3CCC(C#C)(O)C3(C)CCC12,OC1(C#C)CCC2C1(C)CCC1C2CCc2cc(O)ccc21,DB01357,Both,train
Colchicine,Colchiceine,O(C)c1c(=O)cc2c(cc1)-c1c(cc(OC)c(OC)c1OC)CCC2NC(=O)C,c1(OC)c(OC)cc2c(c1OC)-c1ccc(O)c(=O)cc1C(NC(C)=O)CC2,DB01394,Both,train
Bambuterol,Terbutaline,O(C(=O)N(C)C)c1cc(C(O)CNC(C)(C)C)cc(OC(=O)N(C)C)c1,c1c(O)cc(O)cc1C(CNC(C)(C)C)O,DB01408,DrugBank,train
Testosterone propionate,Testosterone,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,C12=CC(=O)CCC1(C)C1C(C3CCC(O)C3(C)CC1)CC2,DB01420,DrugBank,train
,Edaravone,c1(C)cc(=O)n(-c2ccccc2)n1C,O=C1CC(C)=NN1c1ccccc1,DB01435,DrugBank,train
Metamfetamine,Dextroamphetamine,c1ccccc1CC(C)NC,c1ccccc1CC(N)C,DB01577,Both,train
Lauric acid,12-Hydroxydodecanoic Acid,C(CCCCCCCCCC(O)=O)C,C(C(O)=O)CCCCCCCCCCO,DB14185,Both,train
Phenacetin,Acetaminophen,c1c(NC(=O)C)ccc(OCC)c1,c1cc(NC(=O)C)ccc1O,DB03783,Both,train
Quinestrol,Ethinylestradiol,c1cc2c(cc1OC1CCCC1)CCC1C3CCC(O)(C#C)C3(C)CCC21,c12cc(O)ccc1C1C(C3C(C)(CC1)C(O)(C#C)CC3)CC2,DB04575,DrugBank,train
Pentaerythritol tetranitrate,Pentaerithrityl,[O-][N+](=O)OCC(CO[N+](=O)[O-])(CO[N+]([O-])=O)CO[N+]([O-])=O,OCC(CO)(CO)CO,DB06154,DrugBank,train
Isavuconazonium,Isavuconazole,c1(C(C)C(Cn2nc[n+](C(C)OC(N(C)c3c(COC(CNC)=O)cccn3)=O)c2)(O)c2cc(F)ccc2F)scc(-c2ccc(C#N)cc2)n1,c1c(-c2ccc(C#N)cc2)nc(C(C)C(c2c(F)ccc(F)c2)(O)Cn2cncn2)s1,DB06636,DrugBank,train
Betaine,"N,N-dimethylglycine",C[N+](C)(CC(=O)[O-])C,O=C(O)CN(C)C,DB06756,DrugBank,train
Chloramphenicol succinate,Chloramphenicol,c1([N+]([O-])=O)ccc(C(O)C(NC(C(Cl)Cl)=O)COC(CCC(O)=O)=O)cc1,N(C(=O)C(Cl)Cl)C(C(c1ccc([N+]([O-])=O)cc1)O)CO,DB07565,DrugBank,train
(R)-Fluoxetine,4-(trifluoromethyl)phenol,c1c(OC(c2ccccc2)CCNC)ccc(C(F)(F)F)c1,c1(C(F)(F)F)ccc(O)cc1,DB08472,Both,train
(S)-Fluoxetine,Seproxetine,FC(F)(F)c1ccc(OC(c2ccccc2)CCNC)cc1,c1cc(OC(c2ccccc2)CCN)ccc1C(F)(F)F,DB08544,Both,train
Nandrolone decanoate,Nandrolone,C1CC2C3C(CCC2(C)C1OC(CCCCCCCCC)=O)C1CCC(=O)C=C1CC3,C12C(C)(CCC3C1CCC1=CC(=O)CCC31)C(O)CC2,DB08804,DrugBank,train
Dimethyl fumarate,Monomethyl fumarate,O=C(OC)C=CC(OC)=O,C(C(=O)OC)=CC(O)=O,DB08908,DrugBank,train
Tedizolid phosphate,Tedizolid,Cn1nnc(-c2ncc(-c3c(F)cc(N4CC(COP(=O)(O)O)OC4=O)cc3)cc2)n1,Cn1nnc(-c2ncc(-c3ccc(N4C(=O)OC(CO)C4)cc3F)cc2)n1,DB09042,DrugBank,train
Etoperidone,m-Chlorophenylpiperazine,C1N(c2cc(Cl)ccc2)CCN(CCCn2c(=O)n(CC)c(CC)n2)C1,C1NCCN(c2cc(Cl)ccc2)C1,DB09194,Both,train
Pholcodine,Morphine,C12C34C(Oc5c(OCCN6CCOCC6)ccc(c53)CC1N(C)CC4)C(O)C=C2,C123c4c5ccc(O)c4OC1C(O)C=CC2C(N(C)CC3)C5,DB09209,DrugBank,train
Propacetamol,Acetaminophen,C(N(CC)CC(Oc1ccc(NC(=O)C)cc1)=O)C,c1c(O)ccc(NC(C)=O)c1,DB09288,DrugBank,train
Dexpanthenol,Pantothenic acid,O=C(NCCCO)C(O)C(C)(CO)C,N(CCC(O)=O)C(=O)C(O)C(CO)(C)C,DB09357,DrugBank,train
Xylose,Xylitol,C(C(C(O)C(CO)O)O)=O,C(O)(C(CO)O)C(CO)O,DB09301,DrugBank,train
Xylitol,D-Xylulose,OC(C(C(CO)O)O)CO,O=C(C(C(O)CO)O)CO,DB09419,DrugBank,train
Cetyl alcohol,Palmitic Acid,OCCCCCCCCCCCCCCCC,C(CCCCCCCCCC(O)=O)CCCCC,DB09494,DrugBank,train
Arbutin,Hydroquinone,C1(O)C(O)C(CO)OC(Oc2ccc(O)cc2)C1O,c1c(O)ccc(O)c1,DB11217,DrugBank,train
Gamolenic acid,Dihomo-gamma-linolenic acid,C(CCCC)C=CCC=CCC=CCCCCC(O)=O,C(=CCC=CCCCCCCC(O)=O)CC=CCCCCC,DB11358,DrugBank,train
Latanoprostene bunod,Latanoprost,C(CC=CCC1C(CCC(CCc2ccccc2)O)C(O)CC1O)CC(=O)OCCCCO[N+](=O)[O-],C(CCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1)C(=O)OC(C)C,DB11660,DrugBank,train
Brincidofovir,Cidofovir,c1cn(CC(OCP(O)(=O)OCCCOCCCCCCCCCCCCCCCC)CO)c(=O)nc1N,O=P(COC(CO)Cn1ccc(N)nc1=O)(O)O,DB12151,DrugBank,train
Lisofylline,Pentoxifylline,n1(C)c2c(c(=O)n(CCCCC(C)O)c1=O)n(C)cn2,C(CCCCn1c(=O)c2c(n(C)c1=O)ncn2C)(=O)C,DB00806,Both,train
Trofosfamide,Ifosfamide,C1OP(=O)(N(CCCl)CCCl)N(CCCl)CC1,O1CCCN(CCCl)P1(NCCCl)=O,DB12902,DrugBank,train
Nicoboxil,Niacin,O=C(c1cccnc1)OCCOCCCC,OC(=O)c1cccnc1,DB12911,DrugBank,train
Darolutamide,Ketodarolutamide,c1(-c2ccc(C#N)c(Cl)c2)nn(CC(NC(=O)c2n[nH]c(C(O)C)c2)C)cc1,c1c(C(C)=O)[nH]nc1C(=O)NC(C)Cn1nc(-c2ccc(C#N)c(Cl)c2)cc1,DB12941,DrugBank,train
Acemetacin,Indomethacin,c12ccc(OC)cc1c(CC(OCC(O)=O)=O)c(C)n2C(=O)c1ccc(Cl)cc1,c1c2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)O)c2cc(OC)c1,DB13783,DrugBank,train
Iodoform,Iodine,IC(I)I,II,DB13813,DrugBank,train
Arachidonic Acid,Dinoprostone,C(CC(=O)O)CC=CCC=CCC=CCC=CCCCCC,C1C(=O)C(CC=CCCCC(=O)O)C(C=CC(O)CCCCC)C1O,DB00154,DrugBank,train
Methyl nicotinate,Niacin,c1c(C(OC)=O)cncc1,OC(=O)c1cnccc1,DB13882,DrugBank,train
Testosterone cypionate,Testosterone,C1=C2CCC3C4CCC(OC(CCC5CCCC5)=O)C4(C)CCC3C2(C)CCC1=O,C1C2C(CCC3(C)C(O)CCC23)C2(C)CCC(=O)C=C2C1,DB13943,DrugBank,train
Testosterone enanthate,Testosterone,C12C(C)(C(OC(CCCCCC)=O)CC1)CCC1C3(C)C(=CC(=O)CC3)CCC21,C12(C)C3C(CCC1=CC(=O)CC2)C1C(C)(C(O)CC1)CC3,DB13944,DrugBank,train
Testosterone undecanoate,Testosterone,C12(C)C(=CC(=O)CC1)CCC1C3CCC(OC(CCCCCCCCCC)=O)C3(C)CCC21,C12(C)CCC3C4(C)CCC(=O)C=C4CCC3C1CCC2O,DB13946,DrugBank,train
Estradiol acetate,Estradiol,CC(=O)Oc1ccc2c(c1)CCC1C3C(C)(CCC12)C(O)CC3,c1c2c(cc(O)c1)CCC1C3CCC(O)C3(C)CCC12,DB13952,DrugBank,train
Estradiol benzoate,Estradiol,CC12CCC3c4c(cc(OC(=O)c5ccccc5)cc4)CCC3C1CCC2O,c1c2c(ccc1O)C1C(CC2)C2C(C)(CC1)C(O)CC2,DB13953,DrugBank,train
Estradiol cypionate,Estradiol,c1c(O)ccc2c1CCC1C3C(C)(C(OC(=O)CCC4CCCC4)CC3)CCC12,C1c2cc(O)ccc2C2CCC3(C)C(CCC3O)C2C1,DB13954,DrugBank,train
Estradiol dienanthate,Estradiol,c1(OC(=O)CCCCCC)cc2c(cc1)C1CCC3(C)C(C1CC2)CCC3OC(=O)CCCCCC,C12C3C(CCC1(C)C(O)CC2)c1ccc(O)cc1CC3,DB13955,DrugBank,train
Estradiol valerate,Estradiol,C1C2C3C(CCC2(C)C(OC(=O)CCCC)C1)c1c(cc(O)cc1)CC3,c1c2c(cc(O)c1)CCC1C2CCC2(C)C(O)CCC12,DB13956,DrugBank,train
Isopropyl myristate,Myristic acid,C(CCCCCC)CCCCCCC(=O)OC(C)C,C(C(O)=O)CCCCCCCCCCCC,DB13966,DrugBank,train
Betamethasone phosphate,Betamethasone,C12(C)CC(O)C3(F)C(CCC4=CC(=O)C=CC43C)C1CC(C)C2(O)C(=O)COP(O)(O)=O,C12(C)C3(F)C(O)CC4(C)C(C3CCC1=CC(=O)C=C2)CC(C)C4(O)C(=O)CO,DB14669,DrugBank,train
Ceftobiprole medocaril,Ceftobiprole,O=C1C(NC(C(=NO)c2nsc(N)n2)=O)C2SCC(C=C3C(=O)N(C4CCN(C(OCc5c(C)oc(=O)o5)=O)C4)CC3)=C(C(=O)O)N21,C(c1nsc(N)n1)(=NO)C(=O)NC1C2SCC(C=C3CCN(C4CCNC4)C3=O)=C(C(=O)O)N2C1=O,DB14733,DrugBank,train
Diroximel fumarate,Monomethyl fumarate,O=C1CCC(=O)N1CCOC(=O)C=CC(=O)OC,O(C(=O)C=CC(=O)O)C,DB14783,DrugBank,train
Monomethyl fumarate,Fumaric acid,O(C)C(C=CC(O)=O)=O,C(O)(C=CC(=O)O)=O,DB08908,DrugBank,train
Benzhydrocodone,Hydrocodone,O=C(c1ccccc1)OC1=CCC2C3N(C)CCC24C1Oc1c4c(ccc1OC)C3,CN1C2C3C4(CC1)C(C(=O)CC3)Oc1c(OC)ccc(c14)C2,DB15465,DrugBank,train
Prednisolone acetate,Prednisolone,C(C(=O)C1(O)C2(C)CC(O)C3C4(C)C(=CC(=O)C=C4)CCC3C2CC1)OC(C)=O,C(CO)(C1(O)C2(C)CC(O)C3C4(C)C(=CC(=O)C=C4)CCC3C2CC1)=O,DB15566,DrugBank,train
Molnupiravir,N4-Hydroxycytidine,c1(=O)[nH]c(=NO)ccn1C1OC(COC(=O)C(C)C)C(O)C1O,C(O)C1C(O)C(O)C(n2ccc(NO)nc2=O)O1,DB15661,DrugBank,train
Sulopenem etzadroxil,Sulopenem,CC(C1C2SC(SC3C[S+]([O-])CC3)=C(C(=O)OCOC(=O)C(CC)CC)N2C1=O)O,C1(C(O)=O)=C(SC2CC[S+]([O-])C2)SC2C(C(O)C)C(=O)N12,DB16335,DrugBank,train
Melphalan flufenamide,Melphalan,c1(CC(C(=O)NC(C(OCC)=O)Cc2ccc(F)cc2)N)ccc(N(CCCl)CCCl)cc1,C(C(O)=O)(Cc1ccc(N(CCCl)CCCl)cc1)N,DB16627,DrugBank,train
L-Acetylleucine,Leucine,C(NC(=O)C)(C(O)=O)CC(C)C,CC(C)CC(C(=O)O)N,DB16956,DrugBank,train
Calcitriol,Calcitroic acid,C(CC(C)(C)O)CC(C)C1C2(C)C(C(=CC=C3CC(O)CC(O)C3=C)CCC2)CC1,C1C(O)CC(=CC=C2C3CCC(C(CC(=O)O)C)C3(C)CCC2)C(=C)C1O,DB00169,DrugBank,train
Tetrahydrofolic acid,"5,10-methylene tetrahydrofolate (THF)",N(C(C(=O)O)CCC(O)=O)C(=O)c1ccc(NCC2CNc3c(c(=O)nc(N)[nH]3)N2)cc1,N1(c2ccc(C(=O)NC(CCC(O)=O)C(O)=O)cc2)CC2N(C1)c1c([nH]c(=N)nc1O)NC2,DB00158,DrugBank,train
Theophylline,1-Methylxanthine,n1c2n(C)c(=O)n(C)c(=O)c2[nH]c1,O=c1n(C)c(=O)c2c([nH]1)nc[nH]2,DB00201,DrugBank,train
Temazepam,Oxazepam glucuronide,CN1C(=O)C(O)N=C(c2ccccc2)c2c1ccc(Cl)c2,Clc1ccc2c(c1)C(c1ccccc1)=NC(OC1C(O)C(O)C(O)C(C(=O)O)O1)C(O)=N2,DB00829,DrugBank,train
Theophylline,3-methylxanthine,c1(=O)c2[nH]cnc2n(C)c(=O)n1C,[nH]1c(=O)n(C)c2nc[nH]c2c1=O,DB00201,DrugBank,train
Theophylline,"1,3-dimethyluric acid",n1(C)c(=O)n(C)c2nc[nH]c2c1=O,c12[nH]c(=O)[nH]c1c(=O)n(C)c(=O)n2C,DB00201,DrugBank,train
Liothyronine,Diiodothyronine,c1(Oc2c(I)cc(CC(N)C(O)=O)cc2I)ccc(O)c(I)c1,c1(CC(N)C(=O)O)cc(I)c(Oc2ccc(O)cc2)c(I)c1,DB00451,DrugBank,train
Liothyronine,Monoiodothyronine,C(C(=O)O)(Cc1cc(I)c(Oc2cc(I)c(O)cc2)c(I)c1)N,c1c(O)ccc(Oc2ccc(CC(N)C(=O)O)cc2I)c1,DB00451,DrugBank,train
Liothyronine,Triiodothyronine sulfate,c1c(O)c(I)cc(Oc2c(I)cc(CC(N)C(O)=O)cc2I)c1,C(C(O)=O)(Cc1cc(I)c(Oc2cc(I)c(OS(O)(=O)=O)cc2)c(I)c1)N,DB00451,DrugBank,train
Desvenlafaxine,"N,O-Didesmethylvenlafaxine",c1cc(C(C2(O)CCCCC2)CN(C)C)ccc1O,C(C1(O)CCCCC1)(c1ccc(O)cc1)CNC,DB00285,DrugBank,train
Desvenlafaxine,O-Desmethylvenlafaxine glucuronide,C1C(C(CN(C)C)c2ccc(O)cc2)(O)CCCC1,C1CCCCC1(O)C(CN)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,DB00285,DrugBank,train
Morphine,Morphine ethereal sulfate,C1C2C3C=CC(O)C4Oc5c(c1ccc5O)C43CCN2C,c12c3ccc(OS(=O)(=O)O)c1OC1C(OS(=O)(O)=O)C=CC4C(C3)N(C)CCC214,DB00295,DrugBank,train
Morphine,Normorphine,C123C4C(N(C)CC1)Cc1ccc(O)c(c12)OC3C(O)C=C4,c12ccc(O)c3c1C14C(C=CC(O)C1O3)C(C2)NCC4,DB00295,DrugBank,train
Acetaminophen,Acetaminophen glucuronide,c1c(NC(C)=O)ccc(O)c1,O=C(C)Nc1ccc(OC2OC(C(O)=O)C(O)C(O)C2O)cc1,DB03783,Both,train
Acetaminophen,Acetaminophen sulfate,CC(=O)Nc1ccc(O)cc1,N(c1ccc(OS(=O)(=O)O)cc1)C(C)=O,DB03783,Both,train
Acetaminophen,NAPQI,CC(Nc1ccc(O)cc1)=O,C1=CC(=NC(=O)C)C=CC1=O,DB03783,Both,train
Codeine,norcodeine,c1(OC)c2c3c(cc1)CC1C4C=CC(O)C(O2)C43CCN1C,C1=CC2C3Cc4ccc(OC)c5c4C2(C(O5)C1O)CCN3,DB00318,Both,train
Codeine,Codeine-6-glucuronide,c12ccc(OC)c3c1C14CCN(C)C(C2)C1C=CC(O)C4O3,O1C(C(O)=O)C(O)C(O)C(O)C1OC1C2Oc3c4c(ccc3OC)CC3C(C42CCN3C)C=C1,DB00318,Both,train
Nortriptyline,E-10-Hydroxynortriptyline,N(C)CCC=C1c2c(cccc2)CCc2ccccc21,c12ccccc1C(=CCCNC)c1ccccc1CC2O,DB00321,Both,train
Nortriptyline,Desmethylnortriptyline,c1cc2c(cc1)C(=CCCNC)c1c(cccc1)CC2,c1ccc2c(c1)CCc1ccccc1C2=CCCN,DB00321,Both,train
Hydromorphone,Hydromorphone-3-glucuronide,c1c2c3c(c(O)c1)OC1C(=O)CCC4C13CCN(C)C4C2,OC(C1OC(Oc2c3c4c(cc2)CC2C5C4(C(O3)C(=O)CC5)CCN2C)C(O)C(O)C1O)=O,DB15465,Both,train
Hydromorphone,Norhydromorphone,C1CN(C)C2Cc3ccc(O)c4c3C13C2CCC(=O)C3O4,c12c3c(c(O)cc1)OC1C(=O)CCC4C(C2)NCCC314,DB15465,Both,train
Indomethacin,5-Hydroxyindomethacin,OC(=O)Cc1c(C)n(C(c2ccc(Cl)cc2)=O)c2ccc(OC)cc21,O=C(O)Cc1c2cc(O)ccc2n(C(=O)c2ccc(Cl)cc2)c1C,DB13783,Both,train
Indomethacin,Indomethacin acyl glucuronide,c1(Cl)ccc(C(=O)n2c3c(cc(OC)cc3)c(CC(=O)O)c2C)cc1,OC(C1OC(OC(Cc2c3cc(OC)ccc3n(C(=O)c3ccc(Cl)cc3)c2C)=O)C(O)C(O)C1O)=O,DB13783,Both,train
Indomethacin,Deacyl indomethacin,C(C(O)=O)c1c2cc(OC)ccc2n(C(=O)c2ccc(Cl)cc2)c1C,c1c2[nH]c(C)c(CC(=O)O)c2cc(OC)c1,DB13783,DrugBank,train
Liothyronine,Reverse triiodothyronine (rT3),c1(Oc2c(I)cc(CC(C(O)=O)N)cc2I)ccc(O)c(I)c1,c1(I)cc(Oc2ccc(CC(C(O)=O)N)cc2I)cc(I)c1O,DB00451,DrugBank,train
Dextrorphan,Dextrorphan O-glucuronide,C1CC2C3N(C)CCC2(CC1)c1cc(O)ccc1C3,c12cc(OC3C(O)C(O)C(O)C(C(O)=O)O3)ccc1CC1C3CCCCC23CCN1C,DB00514,DrugBank,train
Dextrorphan,Dextrorphan sulfate,C1N(C)C2C3CCCCC3(C1)c1c(ccc(O)c1)C2,CN1CCC23c4cc(OS(=O)(O)=O)ccc4CC1C2CCCC3,DB00514,DrugBank,train
Dextrorphan,3-Hydroxymorphinan,C1C23CCN(C)C(C2CCC1)Cc1c3cc(O)cc1,c1c(O)ccc2c1C13CCCCC1C(NCC3)C2,DB00514,DrugBank,train
Testosterone,2alpha-hydroxytestosterone,C1CC2C(C)(CCC3C4(C)CCC(=O)C=C4CCC23)C1O,C1=C2C(C)(C3C(C4CCC(O)C4(C)CC3)CC2)CC(O)C1=O,DB01420,Both,train
Testosterone,15alpha-hydroxytestosterone,C1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC3O)C12,C1=C2CCC3C(C2(C)CCC1=O)CCC1(C)C(O)CC(O)C13,DB01420,Both,train
Testosterone,16alpha-hydroxytestosterone,C12C3CCC(O)C3(C)CCC1C1(C)C(=CC(=O)CC1)CC2,C1CC(=O)C=C2C1(C)C1CCC3(C)C(C1CC2)CC(O)C3O,DB01420,Both,train
Testosterone,Testosterone sulfate,C12=CC(=O)CCC1(C)C1C(C3C(C)(C(O)CC3)CC1)CC2,C1=C2CCC3C4C(C)(C(OS(=O)(=O)O)CC4)CCC3C2(C)CCC1=O,DB01420,Both,train
